event,gender,place,athlete,year,team,result,converted,meet,meet_date
400 Meters,m,4,"Sembrat, Kevin",SO-2,Army West Point,48.74,False,Beach Opener,2020-03-07
400 Meters,m,5,"Borquez, Brayden",FR-1,USC,48.79,False,Beach Opener,2020-03-07
400 Meters,f,1,"Edwards, Chelsey",JR,Navy,55.57,False,2020 San Diego Collegiate Challenge,2020-03-07
400 Meters,f,2,"Corrales-Nelson, Zion",JR-3,California,55.85,False,2020 Cal Opener,2020-03-07
400 Meters,f,3,"Bernard-Joseph, Breanna",SO-2,USC,55.92,False,Beach Opener,2020-03-07
400 Meters,f,4,"Steinmeyer, Lucy",JR-3,North Dakota,56.22,False,Coastal Carolina Invitational,2020-03-13
400 Meters,f,5,"East, Sara",SO-2,California,56.64,False,2020 Cal Opener,2020-03-07
800 Meters,m,1,"Scales, Alex",FR-1,Santa Clara,1:52.26,False,2020 Cal Opener,2020-03-07
800 Meters,m,2,"Chahal, Jimmy",SO-2,UC Santa Barbara,1:53.18,False,2020 San Diego Collegiate Challenge,2020-03-07
800 Meters,m,3,"Brown, Xolan",SR-4,UC Davis,1:53.21,False,2020 Cal Opener,2020-03-07
800 Meters,m,4,"Bosley, Cole",SR-4,Long Beach St.,1:53.28,False,Beach Opener,2020-03-07
800 Meters,m,5,"Chinn, Jarett",SO-2,UC Santa Barbara,1:53.37,False,2020 San Diego Collegiate Challenge,2020-03-07
800 Meters,f,1,"Rosvall, Astrid",JR-3,UC Santa Barbara,2:09.36,False,2020 San Diego Collegiate Challenge,2020-03-07
800 Meters,f,2,"Tovkach, Anna",SO-2,Army West Point,2:09.58,False,Beach Opener,2020-03-07
800 Meters,f,3,"Eades, Erica",SR-4,North Dakota,2:10.09,False,Coastal Carolina Invitational,2020-03-13
800 Meters,f,4,"Strausser, Kylee",SR-4,Long Beach St.,2:14.74,False,Beach Opener,2020-03-07
800 Meters,f,5,"Deines, Hannah",SR-4,Army West Point,2:16.01,False,Beach Opener,2020-03-07
1500 Meters,m,1,"Winter, Karl",,Pepperdine,3:53.53,False,Beach Opener,2020-03-07
1500 Meters,m,2,"Chahal, Jimmy",SO-2,UC Santa Barbara,3:54.37,False,2020 San Diego Collegiate Challenge,2020-03-07
1500 Meters,m,3,"Olivero, Xander",JR-3,Santa Clara,3:55.20,False,2020 Cal Opener,2020-03-07
1500 Meters,m,4,"Fischer, Spencer",SO-2,Santa Clara,3:56.84,False,2020 Cal Opener,2020-03-07
1500 Meters,m,5,"Dozier, Nolan",SR-4,St. Mary's (Cal.),3:57.39,False,2020 Cal Opener,2020-03-07
1500 Meters,f,1,"Stanziano, Rayna",FR-1,St. Mary's (Cal.),4:33.11,False,2020 Cal Opener,2020-03-07
1500 Meters,f,2,"Nye, Jessica",,California,4:33.91,False,2020 Cal Opener,2020-03-07
1500 Meters,f,3,"Ward, Anaya",SO-2,UC Davis,4:34.89,False,2020 Cal Opener,2020-03-07
1500 Meters,f,4,"Cox, Chloe",JR-3,UC Santa Barbara,4:36.11,False,2020 San Diego Collegiate Challenge,2020-03-07
1500 Meters,f,5,"Mitchell, Abigayle",JR-3,St. Mary's (Cal.),4:37.08,False,2020 Cal Opener,2020-03-07
5000 Meters,m,1,"Cheboi, Mathias",FR-1,Grambling,15:59.45,False,"2020 Jet Relays (University/College, Open))",2020-03-07
5000 Meters,m,2,"langat, Vincent",SR-4,Jackson State,16:20.64,False,2020 MC Season Opener,2020-03-07
5000 Meters,m,3,"Knight, Jared",FR-1,VCU,16:36.17,False,Bobcat/Shark Relays,2020-03-10
5000 Meters,m,4,"Bradford, Bryson",SO-2,Grambling,17:06.01,False,"2020 Jet Relays (University/College, Open))",2020-03-07
5000 Meters,m,5,"Koech, Aaron",SR-4,Grambling,17:28.25,False,"2020 Jet Relays (University/College, Open))",2020-03-07
5000 Meters,f,1,"Kiprop, Naomi",JR-3,Grambling,17:56.77,False,"2020 Jet Relays (University/College, Open))",2020-03-07
5000 Meters,f,2,"Chebet, Mercy",JR-3,Jackson State,19:07.62,False,2020 MC Season Opener,2020-03-07
5000 Meters,f,3,"Jebet, Mildred",FR-1,Grambling,19:20.36,False,"2020 Jet Relays (University/College, Open))",2020-03-07
5000 Meters,f,4,"Jackson, Runelda",FR-1,Alcorn State,19:26.88,False,"2020 Jet Relays (University/College, Open))",2020-03-07
5000 Meters,f,5,"Kibet, Priscilla",JR-3,Grambling,19:28.30,False,"2020 Jet Relays (University/College, Open))",2020-03-07
"10,000 Meters",m,1,"Schumann, Matt",SR-4,Portland,31:14.07,False,Linfield Erik Anderson Memorial Icebreaker,2020-03-06
"10,000 Meters",m,2,"Donlea, Leo",SO-2,Portland,31:23.43,False,Linfield Erik Anderson Memorial Icebreaker,2020-03-06
"10,000 Meters",m,3,"Kavulich, John T.",SO-2,Portland,31:32.12,False,Linfield Erik Anderson Memorial Icebreaker,2020-03-06
"10,000 Meters",m,4,"Thompson, Cameron",FR-1,Portland,31:36.79,False,Linfield Erik Anderson Memorial Icebreaker,2020-03-06
"10,000 Meters",m,5,"Knoblich, Jake",SO-2,Portland,32:27.25,False,Linfield Erik Anderson Memorial Icebreaker,2020-03-06
100 Hurdles,f,1,"Brown, Erin",SR-4,North Dakota,13.96,False,Coastal Carolina Invitational,2020-03-13
100 Hurdles,f,2,"Stewart, Mariah",SO-2,Cal St. Fullerton,14.10,False,RCC Invitational,2020-03-06
100 Hurdles,f,3,"Best, Karyn",SO-2,Cal St. Fullerton,14.22,False,RCC Invitational,2020-03-06
100 Hurdles,f,4,"Wright, Cherrish",JR-3,Mercer,14.38,False,2020 Jaguar Opener,2020-03-06
100 Hurdles,f,5,"Williams, Nia",SR-4,Southern,14.45,False,"2020 Jet Relays (University/College, Open))",2020-03-07
110 Hurdles,m,1,"Ojora, Omotade",SO-2,USC,14.01,False,Beach Opener,2020-03-07
110 Hurdles,m,2,"Kelly, Charles",JR-3,Cal St. Fullerton,14.27,False,RCC Invitational,2020-03-06
110 Hurdles,m,3,"Thompson, Clayton",,Navy,14.28,False,2020 San Diego Collegiate Challenge,2020-03-07
110 Hurdles,m,4,"Harrold, Daniel",FR-1,Southern,14.60,False,"2020 Jet Relays (University/College, Open))",2020-03-07
110 Hurdles,m,5,"Keys JR., Loftin",JR-3,Jackson State,14.68,False,2020 MC Season Opener,2020-03-07
400 Hurdles,m,1,"Thompson, Clayton",,Navy,52.66,False,2020 San Diego Collegiate Challenge,2020-03-07
400 Hurdles,m,2,"Sornberger, William",SO-2,UC Davis,54.60,False,2020 Cal Opener,2020-03-07
400 Hurdles,m,3,"Jean, Josias",JR-3,Alcorn State,54.68,False,"2020 Jet Relays (University/College, Open))",2020-03-07
400 Hurdles,m,4,"Thompson, Jordan",FR-1,Southern,55.14,False,"2020 Jet Relays (University/College, Open))",2020-03-07
400 Hurdles,m,5,"Alex JR., Tenoa",SR-4,Jackson State,55.90,False,2020 MC Season Opener,2020-03-07
400 Hurdles,f,1,"Oliveira, Flora",JR-3,UC Davis,1:02.35,False,2020 Cal Opener,2020-03-07
400 Hurdles,f,2,"Slayton, Riley",SO-2,CSU Bakersfield,1:02.89,False,Beach Opener,2020-03-07
400 Hurdles,f,3,"Mooradian, Lynne",SR-4,Army West Point,1:03.04,False,Beach Opener,2020-03-07
400 Hurdles,f,4,"Mangan, Molly",,Navy,1:03.35,False,2020 San Diego Collegiate Challenge,2020-03-07
400 Hurdles,f,5,"Wiley, Quinn",,San Diego St.,1:03.63,False,2020 San Diego Collegiate Challenge,2020-03-07
3000 Steeplechase,m,1,"Lagat, Denis",SO-2,Abilene Christian,9:33.81,False,Hardin-Simmons Cowboys Invitational,2020-03-07
3000 Steeplechase,m,2,"Korgan, Jacob",SO-2,Long Beach St.,9:38.54,False,Beach Opener,2020-03-07
3000 Steeplechase,m,3,"Galimah, Jallah",SO-2,Jackson State,9:45.20,False,2020 MC Season Opener,2020-03-07
3000 Steeplechase,m,4,"Carvajal, Carlos",FR-1,Long Beach St.,10:02.38,False,Beach Opener,2020-03-07
3000 Steeplechase,m,5,"Gates, Colton",SO-2,Abilene Christian,10:12.10,False,Hardin-Simmons Cowboys Invitational,2020-03-07
3000 Steeplechase,f,1,"Karnaze, Anastasia",SR-4,UC Irvine,11:13.93,False,Beach Opener,2020-03-07
3000 Steeplechase,f,2,"Gerlach, Briahna",JR-3,Abilene Christian,11:19.36,False,Hardin-Simmons Cowboys Invitational,2020-03-07
3000 Steeplechase,f,3,"Carroll, Kelsey",SR-4,Cal St. Fullerton,11:22.62,False,RCC Invitational,2020-03-06
3000 Steeplechase,f,4,"Theologidy, Mariah",SR-4,UC Irvine,11:57.68,False,Beach Opener,2020-03-07
3000 Steeplechase,f,5,"Prince, Tiana",SO-2,Long Beach St.,11:59.27,False,Beach Opener,2020-03-07
High Jump,m,1,"DeBerry, Bryson",JR-3,UT-Arlington,2.08m,False,UTA/North Texas Dual Meet,2020-03-12
High Jump,m,2,"Michiels, Graham",SO-2,UC Santa Barbara,2.06m,False,2020 San Diego Collegiate Challenge,2020-03-07
High Jump,m,3,"Fields, Austin",SO-2,Jackson State,2.05m,False,2020 MC Season Opener,2020-03-07
High Jump,m,3,"Hovland, Nolan",SR-4,North Dakota,2.05m,False,Coastal Carolina Invitational,2020-03-13
High Jump,m,5,"Bailey, Cole",SO,Navy,2.01m,False,2020 San Diego Collegiate Challenge,2020-03-07
High Jump,f,1,"Palka, Cassidy",JR-3,USC,1.81m,False,Beach Opener,2020-03-07
High Jump,f,2,"Benson, Erica",JR-3,North Dakota,1.65m,False,Coastal Carolina Invitational,2020-03-13
High Jump,f,2,"Waite, Isabel",SR-4,North Dakota,1.65m,False,Coastal Carolina Invitational,2020-03-13
High Jump,f,4,"Vincent-Walker, Alexis",SO-2,Cal St. Fullerton,1.62m,False,RCC Invitational,2020-03-06
High Jump,f,4,"Buchanan, Taylor",,Navy,1.62m,False,2020 San Diego Collegiate Challenge,2020-03-07
High Jump,f,4,"Haratani, Jazmine",JR-3,UC Santa Barbara,1.62m,False,2020 San Diego Collegiate Challenge,2020-03-07
Pole Vault,m,1,"Mumme, Noah",SO-2,South Alabama,5.05m,False,2020 Jaguar Opener,2020-03-06
Pole Vault,m,2,"Magula, Michael",JR-3,Long Beach St.,4.98m,False,Beach Opener,2020-03-07
Pole Vault,m,3,"Finnorn, Evans",FR-1,South Alabama,4.95m,False,2020 Jaguar Opener,2020-03-06
Pole Vault,m,4,"Johnstone, Thomas",,Navy,4.90m,False,2020 San Diego Collegiate Challenge,2020-03-07
Pole Vault,m,5,"Haller, Jack",,Navy,4.75m,False,2020 San Diego Collegiate Challenge,2020-03-07
Pole Vault,m,5,"Aichinger, Chris",SR-4,UC Santa Barbara,4.75m,False,2020 San Diego Collegiate Challenge,2020-03-07
Pole Vault,m,5,"Crispi, Charles",,Navy,4.75m,False,2020 San Diego Collegiate Challenge,2020-03-07
Pole Vault,f,1,"Becker, Bianca",SR-4,UC Davis,3.85m,False,2020 Cal Opener,2020-03-07
Pole Vault,f,1,"Chamberlin, Marin",SO-2,UC Davis,3.85m,False,2020 Cal Opener,2020-03-07
Pole Vault,f,3,"Schacher, Alexa",FR-1,CSU Bakersfield,3.83m,False,Beach Opener,2020-03-07
Pole Vault,f,3,"Finch, Julianne",JR-3,CSU Bakersfield,3.83m,False,Beach Opener,2020-03-07
Pole Vault,f,3,"Miller, Miranda",FR-1,CSU Bakersfield,3.83m,False,Beach Opener,2020-03-07
Long Jump,m,1,"Reyes, Anthony",JR-3,UC Riverside,7.03m,False,RCC Invitational,2020-03-06
Long Jump,m,1,"McKinney , Cameron",SO-2,North Dakota,7.03m,False,Coastal Carolina Invitational,2020-03-13
Long Jump,m,3,"Loman, Damion",FR-1,UC Riverside,7.00m,False,RCC Invitational,2020-03-06
Long Jump,m,4,"Walford, Marvin",FR-1,UT-Arlington,6.96m,False,UTA/North Texas Dual Meet,2020-03-12
Long Jump,m,5,"Ruth, Deondre",FR-1,UC Riverside,6.94m,False,RCC Invitational,2020-03-06
Long Jump,f,1,"Boardingham, Naiah",SR-4,Cal St. Fullerton,5.94m,False,RCC Invitational,2020-03-06
Long Jump,f,1,"Mallory, Asia",SO-2,UC Riverside,5.94m,False,RCC Invitational,2020-03-06
Long Jump,f,3,"Lewis, Juleen",SR-4,UT-Arlington,5.84m,False,UTA/North Texas Dual Meet,2020-03-12
Long Jump,f,4,"Bufka, Kathleen",SR-4,UC Davis,5.68m,False,2020 Cal Opener,2020-03-07
Long Jump,f,5,"Billingsley, Imunique",JR-3,UT-Arlington,5.64m,False,UTA/North Texas Dual Meet,2020-03-12
Triple Jump,m,1,"Shaw, Darryl",SR-4,USC,15.07m,False,Beach Opener,2020-03-07
Triple Jump,m,2,"Nnoli, Brian",JR-3,UC Riverside,14.95m,False,RCC Invitational,2020-03-06
Triple Jump,m,3,"Wright, Micqwaun",JR-3,Long Beach St.,14.60m,False,Beach Opener,2020-03-07
Triple Jump,m,4,"Mbamo, Glenn",SO-2,UC Santa Barbara,14.55m,False,2020 San Diego Collegiate Challenge,2020-03-07
Triple Jump,m,5,"Jhutty, Tegbir",FR-1,Long Beach St.,14.46m,False,Beach Opener,2020-03-07
Triple Jump,f,1,"Johnson, Hana",JR-3,UC Riverside,12.38m,False,RCC Invitational,2020-03-06
Triple Jump,f,2,"Antic, Tijana",SR-4,Fresno State,12.23m,False,Kim Duyst Invitational,2020-03-06
Triple Jump,f,3,"Sample, T'Nia",SO-2,Texas Southern,11.88m,False,"2020 Jet Relays (University/College, Open))",2020-03-07
Triple Jump,f,4,"Holmes, Sydney",SR-4,UC Davis,11.83m,False,2020 Cal Opener,2020-03-07
Triple Jump,f,5,"Kelley, Micayla",SO-2,Long Beach St.,11.74m,False,Beach Opener,2020-03-07
Triple Jump,f,5,"Landry, Jordan",FR-1,Southern,11.74m,False,"2020 Jet Relays (University/College, Open))",2020-03-07
Shot Put,m,1,"Katnik, Matthew",SR-4,USC,19.72m,False,Beach Opener,2020-03-07
Shot Put,m,2,"Renard, Michael",SR-4,Army West Point,18.29m,False,Beach Opener,2020-03-07
Shot Put,m,3,"Kirk, Geoff",JR-3,Army West Point,18.04m,False,Beach Opener,2020-03-07
Shot Put,m,4,"Gibson, Jamir",SO-2,Army West Point,17.86m,False,Beach Opener,2020-03-07
Shot Put,m,5,"Tsu, Kyle",SO-2,UC Irvine,17.43m,False,Beach Opener,2020-03-07
Shot Put,f,1,"Fluker, Autavia",SR-4,South Alabama,16.00m,False,2020 Jaguar Opener,2020-03-06
Shot Put,f,2,"Williams, Brandy",SR-4,CSUN,15.61m,False,2020 San Diego Collegiate Challenge,2020-03-07
Shot Put,f,3,"Mikoud, Emily",SO-2,Army West Point,15.08m,False,Beach Opener,2020-03-07
Shot Put,f,4,"Nintcheu, Christelle",SR-4,Texas Southern,14.78m,False,"2020 Jet Relays (University/College, Open))",2020-03-07
Shot Put,f,5,"Orie, Samantha",JR,Navy,14.26m,False,2020 San Diego Collegiate Challenge,2020-03-07
Discus,m,1,"Prinsloo, Francois",FR-1,South Alabama,57.11m,False,2020 Jaguar Opener,2020-03-06
Discus,m,2,"Gibson, Jamir",SO-2,Army West Point,55.30m,False,Beach Opener,2020-03-07
Discus,m,3,"Vernoy, Charlie",JR-3,Long Beach St.,55.18m,False,Beach Opener,2020-03-07
Discus,m,4,"Barber, John",,Navy,54.95m,False,2020 San Diego Collegiate Challenge,2020-03-07
Discus,m,5,"Coleman, Sebastian",SO-2,Long Beach St.,53.37m,False,Beach Opener,2020-03-07
Discus,f,1,"Rose-Haas, Destinee",JR-3,North Dakota,49.97m,False,Coastal Carolina Invitational,2020-03-13
Discus,f,2,"Bryant, Jordyn",SO-2,San Diego St.,49.50m,False,2020 San Diego Collegiate Challenge,2020-03-07
Discus,f,3,"Mikoud, Emily",SO-2,Army West Point,49.33m,False,Beach Opener,2020-03-07
Discus,f,4,"Blair, Jasmine",FR-1,California,49.32m,False,2020 Cal Opener,2020-03-07
Discus,f,5,"Freeman, Karlee",SO-2,USC,48.73m,False,Beach Opener,2020-03-07
Hammer,m,1,"Chronister, Corbin",JR-3,CSU Bakersfield,59.22m,False,Beach Opener,2020-03-07
Hammer,m,2,"Risi, Marco",SO-2,Army West Point,59.07m,False,Beach Opener,2020-03-07
Hammer,m,3,"Reeder, Thomas",,Navy,58.98m,False,2020 San Diego Collegiate Challenge,2020-03-07
Hammer,m,4,"Jones, Alec",JR-3,Long Beach St.,58.60m,False,Beach Opener,2020-03-07
Hammer,m,5,"Coleman, Sebastian",SO-2,Long Beach St.,58.29m,False,Beach Opener,2020-03-07
Hammer,f,1,"Fluker, Autavia",SR-4,South Alabama,62.70m,False,2020 Jaguar Opener,2020-03-06
Hammer,f,2,"Mikoud, Emily",SO-2,Army West Point,56.80m,False,Beach Opener,2020-03-07
Hammer,f,3,"Villanueva, Brianna",SR-4,UC Irvine,55.99m,False,Beach Opener,2020-03-07
Hammer,f,4,"Green, Abigail",SO-2,Army West Point,55.47m,False,Beach Opener,2020-03-07
Hammer,f,5,"Rose-Haas, Destinee",JR-3,North Dakota,54.03m,False,Coastal Carolina Invitational,2020-03-13
Javelin,m,1,"Fox, Hayden",,Navy,68.55m,False,2020 San Diego Collegiate Challenge,2020-03-07
Javelin,m,2,"HILL, ZION",SO-2,North Texas,67.99m,False,UTA/North Texas Dual Meet,2020-03-12
Javelin,m,3,"Petersen, Arthur",FR-1,UT-Arlington,64.40m,False,UTA/North Texas Dual Meet,2020-03-12
Javelin,m,4,"Barrett, Chris",FR-1,Army West Point,64.38m,False,Beach Opener,2020-03-07
Javelin,m,5,"Hill, Grayson",SR-4,Army West Point,64.10m,False,Beach Opener,2020-03-07
Javelin,f,1,"Foster, Emma",JR,Navy,48.53m,False,2020 San Diego Collegiate Challenge,2020-03-07
Javelin,f,2,"ARCHULETA, Kristyn",SR-4,North Texas,47.57m,False,UTA/North Texas Dual Meet,2020-03-12
Javelin,f,3,"Morris, Sarah",JR,Navy,43.33m,False,2020 San Diego Collegiate Challenge,2020-03-07
Javelin,f,4,"McGrath, Katherine",FR-1,Army West Point,42.61m,False,Beach Opener,2020-03-07
Javelin,f,5,"Tiracave, Jadyn",,Navy,41.82m,False,2020 San Diego Collegiate Challenge,2020-03-07
