event,gender,place,athlete,year,team,result,converted,meet,meet_date
200 Meters,f,3,"Clark, Tamara",JR-3,Alabama,22.69,False,SEC Indoor Championships,2020-02-28
200 Meters,f,4,"Mason, Symone",JR-3,LSU,22.76,False,SEC Indoor Championships,2020-02-28
200 Meters,f,5,"Davies, Thelma",FR-1,LSU,22.80,False,Tyson Invitational,2020-02-14
400 Meters,m,1,"Deadmon, Bryce",SR-4,Texas A&M,45.51,False,SEC Indoor Championships,2020-02-28
400 Meters,m,2,"Ross, Randolph",FR-1,N. Carolina A&T,45.53,True,MEAC Indoor Track & Field Championships,2020-02-27
400 Meters,m,3,"Lawrence Jr., Wayne",SO-2,Iowa,45.56,False,Big Ten Indoor Track and Field Championships,2020-02-28
400 Meters,m,4,"Walton, Jamal",FR-1,Texas A&M,45.62,False,SEC Indoor Championships,2020-02-28
400 Meters,m,5,"Patterson, Jacory",SO-2,Virginia Tech,45.66,False,ACC Indoor Championships,2020-02-27
400 Meters,f,1,"Lear, Bailey",SO-2,USC,51.60,False,2020 MPSF Indoor Track & Field Championships,2020-02-28
400 Meters,f,2,"Simon, Kennedy",SO-2,Texas,51.81,False,Big 12 Championships,2020-02-28
400 Meters,f,3,"Anderson, Doneisha",SO-2,Florida,52.06,False,Tiger Paw Invitational,2020-02-14
400 Meters,f,3,"Roberts, Kaelin",JR-3,USC,52.06,False,2020 MPSF Indoor Track & Field Championships,2020-02-28
400 Meters,f,5,"Holmes, Alexis",SO-2,Kentucky,52.08,False,SEC Indoor Championships,2020-02-28
800 Meters,m,1,"Jewett, Isaiah",SR-4,USC,1:46.82,True,Texas Tech Invitational,2020-01-30
800 Meters,m,2,"Lagat, Festus",SR-4,Iowa State,1:47.50,False,Iowa State Classic,2020-02-14
800 Meters,m,3,"Orange, Carlton",SR-4,Texas A&M,1:47.62,True,Texas Tech Invitational,2020-01-30
800 Meters,m,4,"Rhoads, Michael",SR-4,Air Force,1:47.65,False,Iowa State Classic,2020-02-14
800 Meters,m,5,"Roomes, Roshon",SR-4,Iowa State,1:47.74,False,The Cyclone Open,2020-01-24
800 Meters,f,1,"Akins, Nia",SR-4,Penn,2:00.71,False,2020 BU David Hemery Valentine Invitational,2020-02-14
800 Meters,f,2,"Thomas, Carley",FR-1,Washington,2:02.75,False,Boston University Last Chance Qualifier,2020-02-28
800 Meters,f,3,"Tanner, Amber",SR-4,Georgia,2:03.02,False,Tyson Invitational,2020-02-14
800 Meters,f,4,"Meyer, Michaela",SR-4,Delaware,2:03.40,False,Boston University Last Chance Qualifier,2020-02-28
800 Meters,f,5,"Jones, Dani",SR-4,Colorado,2:03.58,True,Colorado Invitational,2020-01-30
Mile,m,1,"Klecker, Joe",SR-4,Colorado,3:55.13,True,Colorado Invitational,2020-01-30
Mile,m,2,"Hunter, Charlie",JR-3,Oregon,3:55.41,False,Boston University Last Chance Qualifier,2020-02-28
Mile,m,3,"Teare, Cooper",JR-3,Oregon,3:55.50,False,Boston University Last Chance Qualifier,2020-02-28
Mile,m,4,"Nuguse, Yared",JR-3,Notre Dame,3:55.62,False,ACC Indoor Championships,2020-02-27
Mile,m,5,"Hoare, Oliver",SR-4,Wisconsin,3:56.47,False,113th NYRR Millrose Games,2020-02-08
Mile,f,1,"Jones, Dani",SR-4,Colorado,4:27.88,False,113th NYRR Millrose Games,2020-02-08
Mile,f,2,"Orton, Whittni",SR-4,BYU,4:29.76,False,Dr. Sander Columbia Challenge,2020-01-23
Mile,f,3,"Kelati, Weini",JR-3,New Mexico,4:32.66,True,New Mexico Team Open,2020-02-01
Mile,f,4,"Rivers, Danae",SR-4,Penn State,4:32.95,False,113th NYRR Millrose Games,2020-02-08
Mile,f,5,"Heymach, Julia",JR-3,Stanford,4:33.37,False,2020 Husky Classic (College),2020-02-14
3000 Meters,m,1,"Grijalva, Luis",SO-2,Northern Arizona,7:43.73,False,2020 BU David Hemery Valentine Invitational,2020-02-14
3000 Meters,m,2,"Beamish, Geordie",SR-4,Northern Arizona,7:44.67,False,2020 BU David Hemery Valentine Invitational,2020-02-14
3000 Meters,m,3,"Day, Tyler",SR-4,Northern Arizona,7:45.70,False,2020 BU David Hemery Valentine Invitational,2020-02-14
3000 Meters,m,4,"Teare, Cooper",JR-3,Oregon,7:46.45,False,2020 Husky Classic (College),2020-02-14
3000 Meters,m,5,"Nuguse, Yared",JR-3,Notre Dame,7:46.71,False,2020 Meyo Invitational,2020-02-07
3000 Meters,f,1,"Orton, Whittni",SR-4,BYU,8:49.63,False,2020 Husky Classic (College),2020-02-14
3000 Meters,f,2,"Monson, Alicia",SR-4,Wisconsin,8:53.69,False,113th NYRR Millrose Games,2020-02-08
3000 Meters,f,3,"Kelati, Weini",JR-3,New Mexico,8:54.66,False,113th NYRR Millrose Games,2020-02-08
3000 Meters,f,4,"Donaghu, Ella",JR-3,Stanford,8:54.72,False,2020 Husky Classic (College),2020-02-14
3000 Meters,f,5,"Izzo, Katie",JR-3,Arkansas,8:55.67,False,2020 Husky Classic (College),2020-02-14
5000 Meters,m,1,"Day, Tyler",SR-4,Northern Arizona,13:16.95,False,Boston University John Thomas Terrier Classic,2020-01-24
5000 Meters,m,2,"Kurgat, Edwin",SR-4,Iowa State,13:24.04,False,Boston University Sharon Colyear-Danville Season Opener,2019-12-07
5000 Meters,m,3,"Masai, Alex",SR-4,Hofstra,13:28.55,False,Boston University Last Chance Qualifier,2020-02-28
5000 Meters,m,4,"Grijalva, Luis",SO-2,Northern Arizona,13:29.74,False,Boston University John Thomas Terrier Classic,2020-01-24
5000 Meters,m,5,"Beadlescomb, Morgan",JR-3,Michigan State,13:31.50,False,Iowa State Classic,2020-02-14
5000 Meters,f,1,"Izzo, Katie",JR-3,Arkansas,15:13.09,False,Boston University Sharon Colyear-Danville Season Opener,2019-12-07
5000 Meters,f,2,"Kelati, Weini",JR-3,New Mexico,15:14.71,False,Boston University Sharon Colyear-Danville Season Opener,2019-12-07
5000 Meters,f,3,"Jones, Dani",SR-4,Colorado,15:17.11,False,2020 BU David Hemery Valentine Invitational,2020-02-14
5000 Meters,f,4,"Orton, Whittni",SR-4,BYU,15:22.98,False,Boston University Sharon Colyear-Danville Season Opener,2019-12-07
5000 Meters,f,5,"Hasz, Bethany",JR-3,Minnesota,15:25.33,False,Boston University Sharon Colyear-Danville Season Opener,2019-12-07
60 Hurdles,m,1,"Cunningham, Trey",JR-3,Florida State,7.51,False,Tiger Paw Invitational,2020-02-14
60 Hurdles,m,2,"McConico, Jaylan",SR-4,Iowa,7.60,False,Tyson Invitational,2020-02-14
60 Hurdles,m,3,"Parker, Caleb",SR-4,Florida State,7.61,False,Tiger Paw Invitational,2020-02-14
60 Hurdles,m,3,"Edwards Jr., Eric",SO-2,LSU,7.61,False,Tyson Invitational,2020-02-14
60 Hurdles,m,5,"Dunning, Robert",SR-4,Alabama,7.65,False,SEC Indoor Championships,2020-02-28
60 Hurdles,f,1,"Marshall, Tonea",SR-4,LSU,7.88,True,Corky Classic,2020-01-17
60 Hurdles,f,2,"Stark, Grace",FR-1,Florida,7.91,False,SEC Indoor Championships,2020-02-28
60 Hurdles,f,3,"McMinn, Tiara",JR-3,Miami (Fla.),7.95,True,Texas Tech Invitational,2020-01-30
60 Hurdles,f,3,"Armstrong, Alia",FR-1,LSU,7.95,False,Tyson Invitational,2020-02-14
60 Hurdles,f,5,"Cockrell, Anna",SR-4,USC,8.01,False,Tiger Paw Invitational,2020-02-14
60 Hurdles,f,5,"McGlaston, Mecca",SR-4,USC,8.01,False,Tiger Paw Invitational,2020-02-14
High Jump,m,1,"Sullivan, Darryl",SR-4,Tennessee,2.33m,False,Virginia Tech Invitational,2020-01-17
High Jump,m,2,"Sears, Earnie",JR-3,USC,2.30m,False,Texas Tech Invitational,2020-01-30
High Jump,m,3,"Harrison, JuVaughn",JR-3,LSU,2.28m,False,Tyson Invitational,2020-02-14
High Jump,m,4,"Foster, Brenton",SR-4,Virginia,2.26m,False,Virginia Tech Challenge,2020-02-21
High Jump,m,5,"Shankar, Tejaswin",JR-3,Kansas State,2.25m,False,Iowa State Classic,2020-02-14
High Jump,m,5,"Carbin, Darius",SR-4,Georgia,2.25m,False,2020 Clemson Orange & Purple Elite,2020-01-11
High Jump,m,5,"Brown, Clayton",SR-4,Florida,2.25m,False,Razorback Invitational,2020-01-31
High Jump,m,5,"Richards, Eric",SR-4,Southern Miss.,2.25m,False,Houston G5-Super 22 Invitational,2020-01-31
High Jump,f,1,"Ekholm, Ellen",SR-4,Kentucky,1.91m,False,SEC Indoor Championships,2020-02-28
High Jump,f,2,"O'Donoghue, Abigail",JR-3,LSU,1.89m,False,Tyson Invitational,2020-02-14
High Jump,f,3,"Gittens, Tyra",JR-3,Texas A&M,1.86m,False,SEC Indoor Championships,2020-02-28
High Jump,f,4,"Hall, Anna",FR-1,Georgia,1.84m,False,2020 Clemson Bob Pollock Invitational,2020-01-24
High Jump,f,5,"Parks, Alexa",SO-2,Penn State,1.83m,False,Penn State National Open,2020-01-31
Pole Vault,m,1,"Nilsen, Chris",SR-4,South Dakota,5.93m,False,2020 Nebraska Tune-Up,2020-02-21
Pole Vault,m,2,"Lightfoot, KC",SO-2,Baylor,5.83m,False,Iowa State Classic,2020-02-14
Pole Vault,m,3,"Bradford, Zach",SO-2,Kansas,5.80m,False,Tyson Invitational,2020-02-14
Pole Vault,m,3,"Ellis, Branson",SO-2,Stephen F. Austin,5.80m,False,USA Indoor Track & Field Championships,2020-02-14
Pole Vault,m,5,"Coulon, Adam",SR-4,Indiana,5.65m,False,Tyson Invitational,2020-02-14
Pole Vault,f,1,"Gruver, Olivia",SR-4,Washington,4.70m,False,USA Indoor Track & Field Championships,2020-02-14
Pole Vault,f,2,"Baxter, Rachel",JR-3,Virginia Tech,4.53m,False,New Mexico Team Open,2020-02-01
Pole Vault,f,3,"Bryan, Lucy",SR-4,Akron,4.51m,False,Akron Invitational,2020-02-07
Pole Vault,f,4,"Tidwell, Tuesdi",JR-3,Baylor,4.50m,False,Aggie Invitational,2020-01-25
Pole Vault,f,4,"Bizzell, Kaylee",SR-4,Stephen F. Austin,4.50m,False,USA Indoor Track & Field Championships,2020-02-14
Long Jump,m,1,"McLeod, Carey",SO-2,Tennessee,8.19m,False,SEC Indoor Championships,2020-02-28
Long Jump,m,2,"Harrison, JuVaughn",JR-3,LSU,8.11m,False,Tyson Invitational,2020-02-14
Long Jump,m,3,"Grey, Rayvon",SR-4,LSU,8.09m,False,Razorback Invitational,2020-01-31
Long Jump,m,4,"Hall, Justin",SR-4,Texas Tech,8.05m,False,Texas Tech Shootout,2020-02-14
Long Jump,m,5,"Nairn, Laquan",SR-4,Arkansas,8.02m,False,SEC Indoor Championships,2020-02-28
Long Jump,f,1,"Pryce, Taishia",JR-3,Kansas State,6.65m,False,Tyson Invitational,2020-02-14
Long Jump,f,2,"Acquah, Deborah",JR-3,Texas A&M,6.58m,False,Texas Tech Invitational,2020-01-30
Long Jump,f,3,"Usoro, Ruth",JR-3,Texas Tech,6.57m,False,Texas Tech Shootout,2020-02-14
Long Jump,f,3,"Foster, Rhesa",SR-4,Oregon,6.57m,False,Don Kirby Elite Invitational,2020-02-13
Long Jump,f,5,"Moore, Jasmine",FR-1,Georgia,6.47m,False,Tyson Invitational,2020-02-14
Triple Jump,m,1,"Scott, Jordan",SR-4,Virginia,17.02m,False,Tiger Paw Invitational,2020-02-14
Triple Jump,m,2,"McLeod, Carey",SO-2,Tennessee,16.68m,False,Tiger Paw Invitational,2020-02-14
Triple Jump,m,3,"Wasome, O'Brien",SR-4,Texas,16.56m,False,Tiger Paw Invitational,2020-02-14
Triple Jump,m,4,"Brown, Clayton",SR-4,Florida,16.50m,False,SEC Indoor Championships,2020-02-28
Triple Jump,m,5,"Mapaya, Chengetayi",JR-3,TCU,16.48m,False,Texas Tech Shootout,2020-02-14
Triple Jump,f,1,"Moore, Jasmine",FR-1,Georgia,13.90m,False,Razorback Invitational,2020-01-31
Triple Jump,f,2,"Acquah, Deborah",JR-3,Texas A&M,13.77m,False,Charlie Thomas Invitational,2020-02-07
Triple Jump,f,3,"Ellis, Lexi",SO-2,Oregon,13.56m,False,Razorback Invitational,2020-01-31
Triple Jump,f,4,"Usoro, Ruth",JR-3,Texas Tech,13.49m,False,Red Raider Invitational,2020-01-24
Triple Jump,f,4,"Stevenson, Ciynamon",SR-4,Texas A&M,13.49m,False,Texas Tech Invitational,2020-01-30
Shot Put,m,1,"Liskowitz, Andrew",SR-4,Michigan,21.02m,False,Big Ten Indoor Track and Field Championships,2020-02-28
Shot Put,m,2,"Piperi, Adrian",JR-3,Texas,20.98m,False,Big 12 Championships,2020-02-28
Shot Put,m,3,"Johnson, McKay",JR-3,California,20.63m,False,New Mexico Team Open,2020-02-01
Shot Put,m,4,"Tharaldsen, Jonathan",SR-4,Minnesota,20.50m,False,2020 Rod McCravy Memorial T&F Meet,2020-01-24
Shot Put,m,5,"Washington, Turner",SO-2,Arizona State,20.43m,False,NAU Friday Night Duals,2020-01-10
Shot Put,f,1,"Noennig, Samantha",JR-3,Arizona State,18.17m,False,New Mexico Team Open,2020-02-01
Shot Put,f,2,"Tausaga, Laulauga",SR-4,Iowa,17.96m,False,2020 Meyo Invitational,2020-02-07
Shot Put,f,3,"Aquilla, Adelaide",SO-2,Ohio State,17.82m,False,Big Ten Indoor Track and Field Championships,2020-02-28
Shot Put,f,4,"Moton, Akealy",SO-2,North Dakota State,17.61m,False,Bison Open,2020-02-07
Shot Put,f,5,"Pollard, Madison",JR-3,Indiana,17.57m,False,2020 Indiana University Relays,2020-01-31
Weight Throw,m,1,"Dudarev, Gleb",SR-4,Kansas,24.38m,False,2020 Jayhawk Classic,2020-01-23
Weight Throw,m,2,"Colantonio, Bobby",SO-2,Alabama,23.54m,False,2020 Indiana University Relays,2020-01-31
Weight Throw,m,3,"McKeag, Kieran",JR-3,Minnesota,22.93m,False,Minnesota Cold Classic,2020-02-21
Weight Throw,m,4,"Mardal, Thomas",JR-3,Florida,22.89m,False,SEC Indoor Championships,2020-02-28
Weight Throw,m,5,"Talley , Alex",JR-3,North Dakota State,22.54m,False,Summit League Championship,2020-02-28
Weight Throw,f,1,"Tanczos, Rachel",JR-3,Notre Dame,23.31m,False,2020 Alex Wilson Invitational,2020-02-22
Weight Throw,f,2,"Wilson, Alyssa",JR-3,UCLA,22.98m,False,Don Kirby Elite Invitational,2020-02-13
Weight Throw,f,3,"Scaife, Taylor",SR-4,Houston,22.89m,False,LSU Twilight,2020-02-21
Weight Throw,f,4,"Taiwo, Shey",JR-3,Ole Miss,22.72m,False,SEC Indoor Championships,2020-02-28
Weight Throw,f,5,"McMiller, DeeNia",JR-3,Memphis,22.55m,False,The American Indoor Track & Field Championships,2020-02-28
Weight Throw,f,5,"Ajagbe, Debbie",JR-3,Miami (Fla.),22.55m,False,ACC Indoor Championships,2020-02-27
Pentathlon,f,1,"Gittens, Tyra",JR-3,Texas A&M,4391,False,SEC Indoor Championships,2020-02-28
Pentathlon,f,2,"Taubert, Lauren",SR-4,Kansas State,4352,False,Razorback Invitational,2020-01-31
Pentathlon,f,3,"Holmberg, Madeline",SR-4,Penn State,4274,False,Big Ten Indoor Track and Field Championships,2020-02-28
Pentathlon,f,4,"Kimbro, Jenny",SR-4,Iowa,4269,False,2020 Frank Sevigne Husker Invitational,2020-02-07
Pentathlon,f,5,"Hall, Anna",FR-1,Georgia,4202,False,Razorback Invitational,2020-01-31
Heptathlon,m,1,"Erm, Johannes",JR-3,Georgia,6114,False,Razorback Invitational,2020-01-31
Heptathlon,m,2,"Tilga, Karel",SO-2,Georgia,6019,False,Razorback Invitational,2020-01-31
Heptathlon,m,3,"Garland, Kyle",FR-1,Georgia,5994,False,Razorback Invitational,2020-01-31
Heptathlon,m,4,"Lawson, TJ",SR-4,Kent State,5885,False,Razorback Invitational,2020-01-31
Heptathlon,m,5,"Neugebauer , Leo",FR-1,Texas,5848,False,Big 12 Championships,2020-02-28
