event,gender,place,athlete,year,team,result,converted,meet,meet_date
200 Meters,f,5,"Wimbley, Shakima",SR-4,Miami,22.47,False,UF Tom Jones Memorial,2017-04-28
200 Meters,f,5,"Bennett, Taylor",SO-2,Baylor,22.47,False,Big 12 Outdoor Track & Field Championships,2017-05-12
400 Meters,m,1,"Kerley, Fred",SR-4,Texas A&M,44.09,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Meters,m,2,"Allen, Nathon",FR-1,Auburn,44.52,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Meters,m,3,"Korir, Emmanuel",FR-1,UTEP,44.64,True,2017 Conference USA Outdoor Track & Field Championship,2017-05-11
400 Meters,m,4,"Cherry, Michael",SR-4,LSU,44.77,False,LSU Alumni Gold,2017-04-22
400 Meters,m,5,"Bloomfield, Akeem",FR-1,Auburn,44.81,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Meters,f,1,"Wimbley, Shakima",SR-4,Miami,50.40,False,ACC Outdoor Track & Field Championships,2017-05-12
400 Meters,f,2,"Gordon, Chrisann",SR-4,Texas,50.64,False,LSU Alumni Gold,2017-04-22
400 Meters,f,3,"Ellis, Kendall",JR-3,USC,50.66,False,Pac-12 Championships,2017-05-13
400 Meters,f,4,"Guster, Elexis",SR-4,Oregon,51.32,False,Pac-12 Championships,2017-05-13
400 Meters,f,5,"Harper, Daina",SR-4,Arkansas,51.36,False,SEC Outdoor Track & Field Championships,2017-05-11
800 Meters,m,1,"Korir, Emmanuel",FR-1,UTEP,1:43.73,False,Brutus Hamilton Challenge,2017-04-28
800 Meters,m,2,"Harris, Isaiah",SO-2,Penn State,1:45.12,False,Virginia Challenge,2017-04-21
800 Meters,m,3,"Rutto, Eliud",SR-4,Mid. Tenn. State,1:45.70,False,Mt. SAC Relays,2017-04-13
800 Meters,m,4,"Dixon, Devin",FR-1,Texas A&M,1:45.71,False,SEC Outdoor Track & Field Championships,2017-05-11
800 Meters,m,5,"Arroyo, Andres",SR-4,Florida,1:45.74,False,Virginia Challenge,2017-04-21
800 Meters,f,1,"Rogers, Raevyn",JR-3,Oregon,1:59.10,False,Mt. SAC Relays,2017-04-13
800 Meters,f,2,"Green, Hanna",SR-4,Virginia Tech,2:01.28,False,ACC Outdoor Track & Field Championships,2017-05-12
800 Meters,f,3,"Fray, Jazmine",SO-2,Texas A&M,2:01.43,False,Jim Bush Collegiate Invitational,2017-04-15
800 Meters,f,4,"Collinsworth, Shea",SR-4,BYU,2:01.51,False,38th Sun Angel Classic,2017-04-06
800 Meters,f,5,"Rivers, Danae",FR-1,Penn State,2:02.53,False,Virginia Challenge,2017-04-21
1500 Meters,m,1,"Kerr, Josh",SO-2,New Mexico,3:35.99,False,Bryan Clay Invite,2017-04-13
1500 Meters,m,2,"Engels, Craig",SR-4,Ole Miss,3:37.75,False,Bryan Clay Invite,2017-04-13
1500 Meters,m,3,"Thompson, Joshua",SR-4,Oklahoma State,3:38.21,False,Bryan Clay Invite,2017-04-13
1500 Meters,m,4,"Saarel, Ben",JR-3,Colorado,3:40.24,False,Stanford Cardinal Classic,2017-04-21
1500 Meters,m,5,"Nowak, Craig",SR-4,Oklahoma State,3:40.41,False,Stanford Cardinal Classic,2017-04-21
1500 Meters,f,1,"Nelson, Karisa",JR-3,Samford,4:10.91,False,Payton Jordan Invitational,2017-05-05
1500 Meters,f,2,"Neale, Amy-Eloise",JR-3,Washington,4:11.02,False,Oregon Twilight,2017-05-05
1500 Meters,f,3,"Cranny, Elise",JR-3,Stanford,4:11.46,False,Stanford Cardinal Classic,2017-04-21
1500 Meters,f,4,"Rainsberger, Katie",FR-1,Oregon,4:11.53,False,Oregon Twilight,2017-05-05
1500 Meters,f,5,"Purrier, Elinor",JR-3,New Hampshire,4:11.90 (1),False,Penn Relays,2017-04-27
5000 Meters,m,1,"Knight, Justyn",JR-3,Syracuse,13:17.51,False,Payton Jordan Invitational,2017-05-05
5000 Meters,m,2,"Cheserek, Edward",SR-4,Oregon,13:24.72,False,Payton Jordan Invitational,2017-05-05
5000 Meters,m,3,"Tate, Mike",JR-3,Southern Utah,13:34.28,False,Payton Jordan Invitational,2017-05-05
5000 Meters,m,4,"Abbey, Jefferson",SR-4,Colorado St.,13:37.23,False,Stanford Invitational,2017-03-31
5000 Meters,m,5,"Scott, Marc",SR-4,Tulsa,13:37.45,False,Mt. SAC Relays,2017-04-13
5000 Meters,f,1,"Taylor, Charlotte",SR-4,San Francisco,15:29.07,False,Payton Jordan Invitational,2017-05-05
5000 Meters,f,2,"Buchalski, Allie",JR-3,Furman,15:35.55,False,Raleigh Relays,2017-03-24
5000 Meters,f,3,"Neale, Amy-Eloise",JR-3,Washington,15:39.30,False,Stanford Invitational,2017-03-31
5000 Meters,f,4,"Schweizer, Karissa",JR-3,Missouri,15:39.75,False,Stanford Invitational,2017-03-31
5000 Meters,f,5,"Kemp, Erika",JR-3,North Carolina St.,15:41.23,False,Virginia Challenge,2017-04-21
"10,000 Meters",m,1,"Chelanga, Alfred",JR-3,Alabama,28:04.95,False,Stanford Invitational,2017-03-31
"10,000 Meters",m,2,"Scott, Marc",SR-4,Tulsa,28:07.97,False,Payton Jordan Invitational,2017-05-05
"10,000 Meters",m,3,"Peterson, Erik",SR-4,Butler,28:11.02,False,Stanford Invitational,2017-03-31
"10,000 Meters",m,4,"Mock, Jerrell",JR-3,Colorado St.,28:11.80,False,Stanford Invitational,2017-03-31
"10,000 Meters",m,5,"Kosgei, Antibahs",SR-4,Alabama,28:35.79,False,Stanford Invitational,2017-03-31
"10,000 Meters",f,1,"Rohrer, Anna",FR-1,Notre Dame,31:58.99,False,Stanford Invitational,2017-03-31
"10,000 Meters",f,2,"Taylor, Charlotte",SR-4,San Francisco,32:11.80,False,Stanford Invitational,2017-03-31
"10,000 Meters",f,3,"Wright, Alice",JR-3,New Mexico,32:29.28,False,Payton Jordan Invitational,2017-05-05
"10,000 Meters",f,4,"Kempfer, Jamie",SO-2,Missouri,33:09.67,False,Stanford Invitational,2017-03-31
"10,000 Meters",f,5,"Blaney, Anne-Marie",SR-4,UCF,33:18.81,False,Stanford Cardinal Classic,2017-04-21
100 Hurdles,f,1,"Burton, Rushelle",FR-1,Texas,12.65,False,Texas Invitational,2017-04-14
100 Hurdles,f,2,"Amusan, Tobi",SO-2,UTEP,12.67,True,UTEP Springtime 2017,2017-03-25
100 Hurdles,f,2,"Charlton, Devynne",JR-3,Purdue,12.67,False,Big Ten Outdoor Championships,2017-05-12
100 Hurdles,f,4,"Camacho-Quinn, Jasmine",SO-2,Kentucky,12.69,False,Florida Relays,2017-03-30
100 Hurdles,f,4,"Johnson, Alaysha",SO-2,Oregon,12.69,False,Florida Relays,2017-03-30
110 Hurdles,m,1,"Williams, Devon",SR-4,Georgia,13.37,False,SEC Outdoor Track & Field Championships,2017-05-11
110 Hurdles,m,1,"Zallow, Chad",SO-2,Youngstown St.,13.37,False,Florida Relays,2017-03-30
110 Hurdles,m,3,"Crittenden, Freddie III",SR-4,Syracuse,13.42,False,Miami Hurricane Alumni Invitational,2017-04-07
110 Hurdles,m,3,"Holloway, Grant",FR-1,Florida,13.42,False,SEC Outdoor Track & Field Championships,2017-05-11
110 Hurdles,m,5,"Mallett, Aaron",SR-4,Iowa,13.47,False,2017 Drake Relays presented by Hy-Vee,2017-04-26
400 Hurdles,m,1,"Selmon, Kenny",JR-3,North Carolina,48.76,False,ACC Outdoor Track & Field Championships,2017-05-12
400 Hurdles,m,2,"Mowatt, Kemar",JR-3,Arkansas,48.79,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Hurdles,m,3,"Futch, Eric",SR-4,Florida,48.82,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Hurdles,m,4,"Grant, Robert",JR-3,Texas A&M,49.15,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Hurdles,m,5,"Palmer, Desmond",SR-4,Pittsburgh,49.17,False,ACC Outdoor Track & Field Championships,2017-05-12
400 Hurdles,f,1,"Watson, Sage",SR-4,Arizona,55.01,False,Pac-12 Championships,2017-05-13
400 Hurdles,f,2,"Iuel, Amalie",SR-4,USC,55.38,False,LSU Battle on the Bayou,2017-04-08
400 Hurdles,f,3,"Cockrell, Anna",FR-1,USC,55.51,False,LSU Battle on the Bayou,2017-04-08
400 Hurdles,f,4,"Brockington, Tyler",JR-3,South Carolina,55.97,False,SEC Outdoor Track & Field Championships,2017-05-11
400 Hurdles,f,5,"Black, Symone",JR-3,Purdue,56.01,False,Big Ten Outdoor Championships,2017-05-12
3000 Steeplechase,m,1,"Fraley, Troy",JR-3,Gonzaga,8:39.30,False,Payton Jordan Invitational,2017-05-05
3000 Steeplechase,m,2,"Roth, Bailey",SO-2,Arizona,8:39.83,False,Pac-12 Championships,2017-05-13
3000 Steeplechase,m,3,"Lafond, Dylan",SR-4,Illinois,8:40.54,False,Big Ten Outdoor Championships,2017-05-12
3000 Steeplechase,m,4,"Reeder, Troy",JR-3,Furman,8:40.57,False,Stanford Invitational,2017-03-31
3000 Steeplechase,m,5,"Erb, MJ",SR-4,Ole Miss,8:41.03,False,Mt. SAC Relays,2017-04-13
3000 Steeplechase,f,1,"Purrier, Elinor",JR-3,New Hampshire,9:43.65,False,2017 Ocean State Invitational,2017-04-15
3000 Steeplechase,f,2,"Gerlach, Tori",SR-4,Penn State,9:50.60,False,Bison Outdoor Classic,2017-04-14
3000 Steeplechase,f,3,"Strandemo, Madeline",JR-3,Minnesota,9:51.83,False,Big Ten Outdoor Championships,2017-05-12
3000 Steeplechase,f,4,"Ostrander, Allie",FR-1,Boise State,9:55.61,False,Stanford Invitational,2017-03-31
3000 Steeplechase,f,5,"Ilarda, Brianna",JR-3,Providence,9:56.33,False,BIG EAST Outdoor Track & Field Championships,2017-05-12
High Jump,m,1,"Claitt, Tequan",SO-2,Eastern Kentucky,2.28m,False,2017 WKU Hilltopper Relays,2017-04-07
High Jump,m,2,"Williams, Tye",JR-3,South Carolina,2.25m,False,Penn Relays,2017-04-27
High Jump,m,2,"Laine, Keenon",SO-2,Georgia,2.25m,False,SEC Outdoor Track & Field Championships,2017-05-11
High Jump,m,4,"Culver, Trey",JR-3,Texas Tech,2.24m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
High Jump,m,5,"Wesner, Jordan",SO-2,Memphis,2.23m,False,Memphis Invitational 2017,2017-04-28
High Jump,f,1,"Pilgrim, Kaysee",SR-4,UNLV,1.90m,False,Mountain West Outdoor Track & Field Championships,2017-05-10
High Jump,f,2,"Boss, Logan",JR-3,Miss State,1.89m,False,Crimson Tide Invitational,2017-04-07
High Jump,f,3,"Fagan, Madeline",JR-3,Georgia,1.88m,False,SEC Outdoor Track & Field Championships,2017-05-11
High Jump,f,3,"Gusin, Tatiana",JR-3,Georgia,1.88m,False,SEC Outdoor Track & Field Championships,2017-05-11
High Jump,f,5,"Spires, Shelley",JR-3,Air Force,1.87m,False,Mountain West Outdoor Track & Field Championships,2017-05-10
Pole Vault,m,1,"Nilsen, Chris",FR-1,South Dakota,5.73m,False,Sioux City Relays UCO 2017,2017-04-21
Pole Vault,m,2,"Wyatt, Audie",JR-3,Texas A&M,5.70m,False,38th Sun Angel Classic,2017-04-06
Pole Vault,m,2,"Ludwig, Matthew",SO-2,Akron,5.70m,False,Akron - Campbell Wright Open,2017-05-05
Pole Vault,m,2,"Laidig, Torben",JR-3,Virginia Tech,5.70m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Pole Vault,m,5,"King, Devin",JR-3,SE Louisiana,5.60m,False,South Alabama Invitational,2017-04-15
Pole Vault,m,5,"Alhizam, Hussain",SO-2,Kansas,5.60m,False,38th Sun Angel Classic,2017-04-06
Pole Vault,m,5,"Albright, Jake",SR-4,Kansas,5.60m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Pole Vault,f,1,"Rhodes, Annie",SR-4,Baylor,4.61m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Pole Vault,f,2,"Grove, Emily",SR-4,South Dakota,4.60m,False,Sioux City Relays UCO 2017,2017-04-21
Pole Vault,f,3,"Weeks, Victoria",SO-2,Arkansas,4.55m,False,Arkansas Twilight,2017-05-05
Pole Vault,f,3,"Clute, Sydney",SR-4,Indiana,4.55m,False,Pac-12 vs Big-10 Invitational,2017-03-24
Pole Vault,f,3,"Weeks, Alexis",SO-2,Arkansas,4.55m,False,Arkansas Twilight,2017-05-05
Long Jump,m,1,"Brown, Charles",SO-2,Texas Tech,8.25m,False,2017 Horned Frog Invitational,2017-04-15
Long Jump,m,2,"Bates, KeAndre",JR-3,Florida,8.13m,False,2017 Horned Frog Invitational,2017-04-15
Long Jump,m,2,"Ward, Ja'Mari",FR-1,Missouri,8.13m,False,SEC Outdoor Track & Field Championships,2017-05-11
Long Jump,m,4,"Holloway, Grant",FR-1,Florida,8.04m,False,2017 Horned Frog Invitational,2017-04-15
Long Jump,m,5,"Fincham-Dukes, Jacob",SO-2,Oklahoma State,8.02m,False,2017 Horned Frog Invitational,2017-04-15
Long Jump,f,1,"Burks, Quanesha",SR-4,Alabama,6.90m,False,SEC Relays,2017-04-28
Long Jump,f,2,"Saunders, Sha'Keela",SR-4,Kentucky,6.79m,False,SEC Relays,2017-04-28
Long Jump,f,3,"Conley, Sydney",SR-4,Kansas,6.76m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Long Jump,f,4,"Sow, Rougui",SO-2,South Carolina,6.72m,False,Spec Towns Invitational,2017-04-07
Long Jump,f,5,"Hall, Kate",FR-1,Georgia,6.67m,False,SEC Outdoor Track & Field Championships,2017-05-11
Triple Jump,m,1,"Bates, KeAndre",JR-3,Florida,16.70m,False,UF Tom Jones Memorial,2017-04-28
Triple Jump,m,2,"Obi, Felix",SR-4,Baylor,16.67m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Triple Jump,m,3,"McClain, Hayden",SR-4,Oklahoma,16.66m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Triple Jump,m,4,"Scott, Jordan",FR-1,Virginia,16.44m,False,Virginia Challenge,2017-04-21
Triple Jump,m,5,"Newton, Scotty",JR-3,TCU,16.43m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Triple Jump,f,1,"Orji, Keturah",JR-3,Georgia,14.31m,False,Torrin Lawrence Memorial,2017-05-06
Triple Jump,f,2,"David, Yanis",SO-2,Florida,13.92m,False,2017 Horned Frog Invitational,2017-04-15
Triple Jump,f,3,"Luque, Jhoanmy",JR-3,Iowa State,13.80m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Triple Jump,f,4,"Lawrence, Shardia",SO-2,Kansas State,13.79m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Triple Jump,f,5,"Amsterdam, Iana",SR-4,Clemson,13.68m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Shot Put,m,1,"Hassan, Mostafa",JR-3,Colorado St.,21.31m,False,Mt. SAC Relays,2017-04-13
Shot Put,m,2,"Mihaljevic, Filip",SR-4,Virginia,20.52m,False,Virginia Challenge,2017-04-21
Shot Put,m,3,"Efekoro, Oghenakpobo",SO-2,Virginia,20.39m,False,Virginia Quad,2017-04-08
Shot Put,m,4,"Comenentia, Denzel",SO-2,Georgia,20.33m,False,Virginia Challenge,2017-04-21
Shot Put,m,5,"Ogundeji, Dotun",SO-2,UCLA,20.19m,False,2017 Triton Invitational,2017-04-21
Shot Put,f,1,"Saunders, Raven",JR-3,Ole Miss,18.51m,False,Ole Miss/ Joe Walker Invitational,2017-03-24
Shot Put,f,2,"Thomas, Danniel",SR-4,Kent State,18.49m,False,Ashland Alumni Open,2017-04-28
Shot Put,f,3,"Woodard, Jessica",JR-3,Oklahoma,18.36m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Shot Put,f,4,"Farmer, Erin",SR-4,Arkansas State,18.11m,False,ASU Red Wolf Open,2017-04-21
Shot Put,f,5,"Henderson, Emmonnie",SR-4,Louisville,17.98m,False,2017 Louisville Invitational,2017-04-14
Discus,m,1,"Williams, Brian",JR-3,Ole Miss,65.13m,False,SEC Outdoor Track & Field Championships,2017-05-11
Discus,m,2,"Cooper, Mitchell",SR-4,Kansas,63.98m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Discus,m,3,"Tudor, Macklin",SR-4,Cincinnati,63.54m,False,Penn Relays,2017-04-27
Discus,m,4,"Percy, Nicholas",JR-3,Nebraska,62.91m,False,Big Ten Outdoor Championships,2017-05-12
Discus,m,5,"Jagers, Phillip",SR-4,Akron,62.04m,False,Roadrunner Invitational,2017-03-23
Discus,f,1,"Lawrence, Shadae",SO-2,Kansas State,62.59m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Discus,f,2,"Knibb, Kellion",SR-4,Florida State,62.07m,False,Penn Relays,2017-04-27
Discus,f,3,"Ewen, Maggie",JR-3,Arizona State,60.17m,False,2017 Triton Invitational,2017-04-21
Discus,f,4,"Thomas, Danniel",SR-4,Kent State,59.31m,False,Mid-American Outdoor Track & Field Championships,2017-05-11
Discus,f,5,"Hicks, Cion",SR-4,Baylor,57.16m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Hammer,m,1,"Dudarev, Gleb",FR-1,Kansas,74.20m,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Hammer,m,2,"Winkler, Rudy",SR-4,Cornell,72.30m,False,Big Red Outdoor Invitational 2017,2017-04-30
Hammer,m,3,"Poursanidis, Alex",SR-4,Georgia,71.88m,False,Virginia Challenge,2017-04-21
Hammer,m,4,"Young, Alexander",SR-4,SE Louisiana,71.77m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Hammer,m,5,"Comenentia, Denzel",SO-2,Georgia,71.40m,False,SEC Outdoor Track & Field Championships,2017-05-11
Hammer,f,1,"Ewen, Maggie",JR-3,Arizona State,72.81m,False,Duel In The Desert- ASU vs Arizona,2017-04-28
Hammer,f,2,"Ratcliffe, Julia",SR-4,Princeton,69.24m,False,Ivy League Outdoor Track & Field Championships,2017-05-06
Hammer,f,3,"Andersen, Brooke",JR-3,Northern Arizona,67.43m,False,UC Irvine Spring Break Collegiate Classic,2017-03-17
Hammer,f,4,"Kassanavoid, Janee'",JR-3,Kansas State,66.97m,False,Texas Invitational,2017-04-14
Hammer,f,5,"Llano, Beatrice",FR-1,Georgia,66.55m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Javelin,m,1,"Kyriazis, Ioannis",JR-3,Texas A&M,88.01m,False,2017 90th Clyde Littlefield Texas Relays,2017-03-29
Javelin,m,2,"Paul, Gennard",SR-4,SE Louisiana,77.82m,False,Southland Conference Outdoor Championship,2017-05-12
Javelin,m,3,"Mortimore, Matti",JR-3,North Dakota State,77.47m,False,Stanford Invitational,2017-03-31
Javelin,m,4,"Van Zyl, Reinhard",SR-4,Missouri,77.20m,False,SEC Outdoor Track & Field Championships,2017-05-11
Javelin,m,5,"Gudmundsson, Sindri",FR-1,Utah State,77.19m,False,Mountain West Outdoor Track & Field Championships,2017-05-10
Javelin,f,1,"Sediva, Irena",SR-4,Virginia Tech,58.68m,False,ACC Outdoor Track & Field Championships,2017-05-12
Javelin,f,2,"Wales, Rebekah",SR-4,LSU,58.23m,False,SEC Outdoor Track & Field Championships,2017-05-11
Javelin,f,3,"Vucenovic, Marija",SR-4,Florida,55.93m,False,SEC Outdoor Track & Field Championships,2017-05-11
Javelin,f,4,"Little, Mackenzie",SO-2,Stanford,55.60m,False,Stanford Invitational,2017-03-31
Javelin,f,5,"Malone, Audrey",JR-3,Texas A&M,55.37m,False,Baldy Castillo Invitational,2017-03-17
Heptathlon,f,1,"Williams, Kendell",SR-4,Georgia,6354,False,Spec Towns Invitational,2017-04-07
Heptathlon,f,2,"Brooks, Taliyah",JR-3,Arkansas,6099,False,SEC Outdoor Track & Field Championships,2017-05-11
Heptathlon,f,3,"Stumbaugh, Payton",JR-3,Arkansas,6023,False,SEC Outdoor Track & Field Championships,2017-05-11
Heptathlon,f,4,"Schultz, Nina",FR-1,Kansas State,6021,False,Jim Click Shootout,2017-04-08
Heptathlon,f,5,"Hinton, Kaylee",SO-2,Texas Tech,5869,False,Big 12 Outdoor Track & Field Championships,2017-05-12
Decathlon,m,1,"Victor, Lindon",SR-4,Texas A&M,8539,False,SEC Outdoor Track & Field Championships,2017-05-11
Decathlon,m,2,"Williams, Devon",SR-4,Georgia,8345,False,Spec Towns Invitational,2017-04-07
Decathlon,m,3,"Wieland, Luca",SR-4,Minnesota,8201,False,Mt. SAC Relays/CA Invitational Multi Events,2017-04-12
Decathlon,m,4,"Duckworth, Tim",JR-3,Kentucky,7973,False,Spec Towns Invitational,2017-04-07
Decathlon,m,5,"Saluri, Karl",JR-3,Georgia,7948,False,SEC Outdoor Track & Field Championships,2017-05-11
