event,gender,place,athlete,year,team,result,converted,meet,meet_date
5000 Meters,m,1,"Wildschutt, Adriaan",JR-3,Florida State,13:09.30,False,2022 Boston University David Hemery Valentine Invitational,2022-02-11
5000 Meters,m,2,"Jacobs, Dylan",JR-3,Notre Dame,13:14.04,False,2022 Boston University David Hemery Valentine Invitational,2022-02-11
5000 Meters,m,3,"Kiptoo, Wesley",JR-3,Iowa State,13:14.74,False,2021 BU Sharon Colyear-Danville Season Opener,2021-12-04
5000 Meters,m,4,"Robinson, Ky",FR-1,Stanford,13:21.85,False,2022 Husky Classic,2022-02-11
5000 Meters,m,5,"Bienenfeld, Aaron",SR-4,Oregon,13:21.99,False,2022 Boston University Last Chance Meet,2022-02-27
5000 Meters,f,1,"Wayment, Courtney",SR-4,BYU,15:15.46,False,2021 BU Sharon Colyear-Danville Season Opener,2021-12-04
5000 Meters,f,2,"Chmiel, Kelsey",JR-3,NC State,15:27.36,False,2021 BU Sharon Colyear-Danville Season Opener,2021-12-04
5000 Meters,f,3,"Denner, Maddy",JR-3,Notre Dame,15:27.96,False,2021 BU Sharon Colyear-Danville Season Opener,2021-12-04
5000 Meters,f,4,"Cohen, Adva",SR-4,New Mexico,15:33.00,False,2021 BU Sharon Colyear-Danville Season Opener,2021-12-04
5000 Meters,f,5,"Hays, Alexandra",JR-3,NC State,15:33.84,False,2021 BU Sharon Colyear-Danville Season Opener,2021-12-04
60 Hurdles,m,1,"Cunningham, Trey",SR-4,Florida State,7.40,False,ACC Indoor Track & Field Championships,2022-02-24
60 Hurdles,m,2,"Mustari, Leonard",FR-1,N. Carolina A&T,7.55,False,Tiger Paw Invite,2022-02-11
60 Hurdles,m,3,"Brooks, Devon",SR-4,Clemson,7.56,False,Tiger Paw Invite,2022-02-11
60 Hurdles,m,4,"Edwards Jr., Eric",JR-3,LSU,7.60,False,Tyson Invitational,2022-02-11
60 Hurdles,m,5,"Brown, Rasheem",SR-4,N. Carolina A&T,7.63,False,Big South Indoor Track & Field Championships,2022-02-24
60 Hurdles,f,1,"Armstrong, Alia",SO-2,LSU,7.81,False,Tyson Invitational,2022-02-11
60 Hurdles,f,2,"Salmon  , Paula",SR-4,N. Carolina A&T,7.83,False,Tiger Paw Invite,2022-02-11
60 Hurdles,f,3,"Stark, Grace",SO-2,Florida,7.86,False,Tyson Invitational,2022-02-11
60 Hurdles,f,4,"Nugent, Ackera",SO-2,Baylor,7.90,False,Larry Wieczorek Invitational,2022-01-21
60 Hurdles,f,4,"Jones, Rayniah",SO-2,UCF,7.90,False,The American Indoor Track & Field Championships,2022-02-25
High Jump,m,1,"Vilches, Roberto",JR-3,Missouri,2.26m,False,Razorback Invitational,2022-01-28
High Jump,m,2,"Shankar, Tejaswin",SR-4,Kansas State,2.25m,False,Kansas State Winter Invitational,2021-12-11
High Jump,m,3,"Sauder, Kennedy",FR-1,Liberty,2.24m,False,ASUN Indoor Track & Field Championships,2022-02-25
High Jump,m,3,"Harris, Ethan",SR-4,Grand Canyon,2.24m,False,Dr. MLK Jr. Collegiate Invitational,2022-01-22
High Jump,m,5,"Turner, Vernon",JR-3,Oklahoma,2.23m,False,Big 12 Indoor Championships,2022-02-25
High Jump,m,5,"Todd, Corvell",JR-3,Southern Miss.,2.23m,False,Conference USA Indoor Track & Field Championship,2022-02-19
High Jump,m,5,"Erhire, Omamuyowi",FR-1,Mid. Tenn. State,2.23m,False,Conference USA Indoor Track & Field Championship,2022-02-19
High Jump,f,1,"Distin, Lamara",JR-3,Texas A&M,1.92m,False,Don Kirby Open & Elite,2022-02-11
High Jump,f,2,"Corbett, Lucy",JR-3,Montana State,1.89m,False,Big Sky Indoor Track and Field Championships,2022-02-24
High Jump,f,3,"O'Donoghue, Abigail",SR-4,LSU,1.88m,False,SEC Indoor Championships,2022-02-25
High Jump,f,3,"Sapp, Sidney",JR-3,Texas Tech,1.88m,False,Texas Tech Open & Multis,2022-01-28
High Jump,f,3,"Glenn, Rachel",SO-2,South Carolina,1.88m,False,SEC Indoor Championships,2022-02-25
High Jump,f,3,"Gittens, Tyra",JR-3,Texas,1.88m,False,Tiger Paw Invite,2022-02-11
Pole Vault,m,1,"McWhorter, Zach",SO-2,BYU,5.85m,False,Dr. Sander Invitational Columbia Challenge,2022-02-04
Pole Vault,m,2,"Guttormsen, Sondre",JR-3,Princeton,5.82m,False,Tyson Invitational,2022-02-11
Pole Vault,m,3,"Bradford, Zach",JR-3,Kansas,5.75m,False,2022 Jayhawk Classic,2022-01-28
Pole Vault,m,4,"Fritsch, Clayton",SR-4,Sam Houston,5.73m,False,2022 Western Athletic Conference Indoor T&F Championships,2022-02-18
Pole Vault,m,5,"Guttormsen, Simen",JR-3,Princeton,5.56m,False,Wesley A. Brown Invitational,2022-01-21
Pole Vault,m,5,"Rademeyer, Kyle",SO-2,South Alabama,5.56m,False,UAB Blazer Invitational,2022-01-14
Pole Vault,f,1,"Baxter, Rachel",SR-4,Virginia Tech,4.61m,False,ACC Indoor Track & Field Championships,2022-02-24
Pole Vault,f,2,"Gunnarsson, Lisa",SR-4,LSU,4.51m,False,LSU Bayou Bengal,2022-02-04
Pole Vault,f,3,"Fixsen, Julia",JR-3,Virginia Tech,4.48m,False,Doc Hale VT Elite,2022-02-04
Pole Vault,f,4,"Vekemans, Elien",SO-2,Arkansas,4.47m,False,SEC Indoor Championships,2022-02-25
Pole Vault,f,5,"Leon, Gabriela",SR-4,Louisville,4.46m,False,ACC Indoor Track & Field Championships,2022-02-24
Long Jump,m,1,"Boling, Matthew",SO-2,Georgia,8.25m,False,Clemson Invitational,2022-01-14
Long Jump,m,2,"Douglas, Ja'Von",SR-4,NC State,8.08m,False,Bob Pollock Invitational,2022-01-28
Long Jump,m,3,"McLeod, Carey",JR-3,Tennessee,8.07m,False,Tyson Invitational,2022-02-11
Long Jump,m,4,"Holmes, Isaiah",SR-4,Miami (Fla.),8.03m,False,ACC Indoor Track & Field Championships,2022-02-24
Long Jump,m,5,"Baker, John",FR-1,Arkansas,8.01m,False,Tyson Invitational,2022-02-11
Long Jump,f,1,"Moore, Jasmine",SO-2,Florida,6.75m,False,SEC Indoor Championships,2022-02-25
Long Jump,f,2,"Hickey, Alysah",SO-2,Oregon,6.66m,False,Razorback Invitational,2022-01-28
Long Jump,f,2,"Nichols, Monae'",SR-4,Texas Tech,6.66m,False,Red Raider Open,2022-01-21
Long Jump,f,4,"Acquah, Deborah",SR-4,Texas A&M,6.64m,False,SEC Indoor Championships,2022-02-25
Long Jump,f,5,"Usoro, Ruth",SR-4,Texas Tech,6.59m,False,Big 12 Indoor Championships,2022-02-25
Triple Jump,m,1,"Mapaya, Chengetayi",SR-4,TCU,16.80m,False,New Mexico Classic,2022-02-04
Triple Jump,m,2,"Ihemeje, Emmanuel",FR-1,Oregon,16.69m,False,The Badgers Windy City Invite,2022-02-11
Triple Jump,m,3,"Dixon-Bodie, Sean",FR-1,LSU,16.64m,False,SEC Indoor Championships,2022-02-25
Triple Jump,m,4,"Owens, Owayne",SO-2,Virginia,16.60m,False,Tiger Paw Invite,2022-02-11
Triple Jump,m,5,"Nachev, Georgi",JR-3,Missouri,16.48m,False,SEC Indoor Championships,2022-02-25
Triple Jump,f,1,"Moore, Jasmine",SO-2,Florida,14.55m,False,Bob Pollock Invitational,2022-01-28
Triple Jump,f,2,"Hooper, Natricia",SR-4,Florida,14.10m,False,Bob Pollock Invitational,2022-01-28
Triple Jump,f,3,"Smith, Ackelia",FR-1,Texas,13.94m,False,Tiger Paw Invite,2022-02-11
Triple Jump,f,4,"Taylor, Charisma",JR-3,Tennessee,13.90m,False,Bob Pollock Invitational,2022-01-28
Triple Jump,f,5,"Lasmane, Ruta",SO-2,Texas Tech,13.85m,False,Corky Classic,2022-01-14
Shot Put,m,1,"McArthur, Daniel",SR-4,North Carolina,21.51m,False,ACC Indoor Track & Field Championships,2022-02-24
Shot Put,m,2,"Piperi, Adrian",SR-4,Texas,21.45m,False,New Mexico Classic,2022-02-04
Shot Put,m,3,"Washington, Turner",JR-3,Arizona State,21.33m,False,Friday Night Axe'em Open,2022-01-14
Shot Put,m,4,"Geist, Jordan",JR-3,Arizona,20.91m,False,NAU Tune Up,2022-02-18
Shot Put,m,5,"Odugbesan, Isaac",SR-4,Alabama,20.71m,False,SEC Indoor Championships,2022-02-25
Shot Put,f,1,"Aquilla, Adelaide",SR-4,Ohio State,19.09m,False,Carolina Challenge,2022-01-21
Shot Put,f,2,"Van Klinken, Jorinde",JR-3,Arizona State,18.88m,False,New Mexico Team Open,2022-01-29
Shot Put,f,3,"Johansson, Axelina",FR-1,Nebraska,18.23m,False,Frank Sevigne Husker Invitational,2022-02-04
Shot Put,f,4,"Schaefer , Josie",JR-3,Wisconsin,18.14m,False,St. Valentines Open,2022-02-18
Shot Put,f,5,"Maines, Latavia",SR-4,Tennessee,18.00m,False,Music City Challenge,2022-02-11
Weight Throw,m,1,"Oloyede, Israel",SR-4,Grand Canyon,24.45m,False,Dr. MLK Jr. Collegiate Invitational,2022-01-22
Weight Throw,m,2,"Colantonio, Bobby",JR-3,Alabama,24.15m,False,UAB Blazer Invitational,2022-01-14
Weight Throw,m,3,"Stephenson, Newlyn",JR-3,Eastern Michigan,23.22m,False,Michigan Invitational,2022-01-22
Weight Throw,m,4,"Wickey, Jake",SR-4,Kent State,23.15m,False,Jud Logan Memorial Tune-Up,2022-02-19
Weight Throw,m,5,"Bryant, Taige",SR-4,Eastern Michigan,23.01m,False,GVSU Big Meet-FRIDAY,2022-02-11
Weight Throw,f,1,"Taiwo, Shey",SR-4,Ole Miss,25.19m,False,Music City Challenge,2022-02-11
Weight Throw,f,2,"McMiller, DeeNia",SR-4,Memphis,24.08m,False,The American Indoor Track & Field Championships,2022-02-25
Weight Throw,f,3,"Mitchell, Jasmine",JR-3,Ole Miss,23.62m,False,Vanderbilt Invitational,2022-01-21
Weight Throw,f,4,"Malone, Madi",JR-3,Auburn,23.32m,False,USA Jaguar Invitational,2022-02-06
Weight Throw,f,5,"O'Neal, Shauniece",SR-4,Southern Illinois,23.11m,False,2022 MVC Indoor Track & Field Championship,2022-02-27
Pentathlon,f,1,"Hall, Anna",SO-2,Florida,4618,False,SEC Indoor Championships,2022-02-25
Pentathlon,f,2,"Blazevica, Kristine",FR-1,Texas,4402,False,Texas Tech Open & Multis,2022-01-28
Pentathlon,f,3,"O'Brien, Jadin",FR-1,Notre Dame,4324,False,ACC Indoor Track & Field Championships,2022-02-24
Pentathlon,f,4,"Broughton, Shayla",SR-4,Miss State,4260,False,SEC Indoor Championships,2022-02-25
Pentathlon,f,5,"McMullen, Avery",SO-2,Colorado,4231,False,WSU Invitational,2022-02-03
Heptathlon,m,1,"Owens, Ayden",SO-2,Arkansas,6272,False,Razorback Invitational,2022-01-28
Heptathlon,m,2,"Garland, Kyle",SO-2,Georgia,6205,False,SEC Indoor Championships,2022-02-25
Heptathlon,m,3,"Iosivas, Andrei",JR-3,Princeton,6036,False,Ivy League Heptagonal Indoor Track & Field Championships,2022-02-26
Heptathlon,m,4,"Neugebauer , Leo",SO-2,Texas,6021,False,Texas Tech Open & Multis,2022-01-28
Heptathlon,m,5,"Wolter, Felix",SR-4,Pittsburgh,5979,False,ACC Indoor Track & Field Championships,2022-02-24
