event,gender,place,athlete,year,team,result,converted,meet,meet_date
400 Meters,m,5,"Williams, Noah",JR-3,LSU,45.26,False,SEC Indoor Track & Field Championships,2021-02-25
400 Meters,f,1,"Mu, Athing",FR-1,Texas A&M,50.52,False,Charlie Thomas Invitational,2021-02-06
400 Meters,f,2,"Diggs, Talitha",FR-1,Florida,51.14,False,SEC Indoor Track & Field Championships,2021-02-25
400 Meters,f,3,"Williams , Stacey Ann",JR-3,Texas,51.71,True,Big 12 Indoor Track & Field Championships,2021-02-26
400 Meters,f,4,"Manson, Taylor",SR-4,Florida,51.82,False,SEC Indoor Track & Field Championships,2021-02-25
400 Meters,f,5,"Young, Charokee",SO-2,Texas A&M,51.93,False,Charlie Thomas Invitational,2021-02-06
800 Meters,m,1,"Hunter, Charlie",JR-3,Oregon,1:45.59,False,Tyson Invitational,2021-02-12
800 Meters,m,2,"Hedeilli, Takieddine",SR-4,Texas Tech,1:45.68,True,Texas Tech Corky Classic,2021-01-16
800 Meters,m,3,"Gomez, Jason",SO-2,Iowa State,1:47.02,False,2021 Cyclone Open,2021-01-23
800 Meters,m,4,"McLear, Finley",SO-2,Miami (Ohio),1:47.47,False,GVSU BIG MEET- Friday Team Meet,2021-02-12
800 Meters,m,5,"Peralta, Luis",SO-2,Oregon,1:47.61,False,Tyson Invitational,2021-02-12
800 Meters,f,1,"Mu, Athing",FR-1,Texas A&M,1:58.40,False,SEC Indoor Track & Field Championships,2021-02-25
800 Meters,f,2,"Butler, Lindsey",SO-2,Virginia Tech,2:01.96,False,ACC Indoor Track & Field Championships,2021-02-25
800 Meters,f,3,"Barton, Laurie",SR-4,Clemson,2:01.99,False,ACC Indoor Track & Field Championships,2021-02-25
800 Meters,f,4,"Seymour, Claire",JR-3,BYU,2:02.20,False,Husky Classic 2021,2021-02-26
800 Meters,f,5,"Miller, Aaliyah",SR-4,Baylor,2:02.35,False,Iowa State Classic,2021-02-12
Mile,m,1,"Teare, Cooper",SR-4,Oregon,3:50.39,False,Tyson Invitational,2021-02-12
Mile,m,2,"Hocker, Cole",SO-2,Oregon,3:50.55,False,Tyson Invitational,2021-02-12
Mile,m,3,"Hunter, Charlie",JR-3,Oregon,3:53.49,False,Tyson Invitational,2021-02-12
Mile,m,4,"Tanner, Sam",SO-2,Washington,3:55.23,False,Husky Classic 2021,2021-02-26
Mile,m,5,"Bons, Lucas",FR-1,BYU,3:55.45,False,Husky Classic 2021,2021-02-26
Mile,f,1,"Wayment, Courtney",SR-4,BYU,4:30.47,False,Husky Classic 2021,2021-02-26
Mile,f,2,"Schadler, Allie",SR-4,Washington,4:31.21,False,Husky Classic 2021,2021-02-26
Mile,f,3,"Hoj, Olivia",SR-4,BYU,4:31.73,False,Husky Classic 2021,2021-02-26
Mile,f,4,"Hurta, Sage",SR-4,Colorado,4:31.80,False,Iowa State Classic,2021-02-12
Mile,f,5,"Gear, Krissy",JR-3,Arkansas,4:31.83,False,Tyson Invitational,2021-02-12
3000 Meters,m,1,"Teare, Cooper",SR-4,Oregon,7:46.10,False,Razorback Invitational,2021-01-29
3000 Meters,m,2,"Hocker, Cole",SO-2,Oregon,7:46.44,False,Razorback Invitational,2021-01-29
3000 Meters,m,3,"Mantz, Conner",JR-3,BYU,7:47.50,True,2021 BYU Cougar Indoor #1,2021-01-14
3000 Meters,m,4,"Kiptoo, Wesley",SO-2,Iowa State,7:48.36,False,Razorback Invitational,2021-01-29
3000 Meters,m,5,"Garcia Romo, Mario",SO-2,Ole Miss,7:48.40,False,Razorback Invitational,2021-01-29
3000 Meters,f,1,"Wayment, Courtney",SR-4,BYU,8:54.90,False,UW Invite 2021,2021-02-12
3000 Meters,f,2,"Kimeli, Joyce",JR-3,Auburn,8:56.02,False,SEC Indoor Track & Field Championships,2021-02-25
3000 Meters,f,3,"Izzo, Katie",JR-3,Arkansas,8:56.55,False,SEC Indoor Track & Field Championships,2021-02-25
3000 Meters,f,4,"Hoj, Olivia",SR-4,BYU,8:56.91,False,UW Invite 2021,2021-02-12
3000 Meters,f,5,"Schadler, Allie",SR-4,Washington,8:58.13,False,UW Invite 2021,2021-02-12
5000 Meters,m,1,"Mantz, Conner",JR-3,BYU,13:28.00,False,UW Invite 2021,2021-02-12
5000 Meters,m,2,"Clinger, Casey",FR-1,BYU,13:28.79,False,UW Invite 2021,2021-02-12
5000 Meters,m,3,"Garnica, Brandon",JR-3,BYU,13:29.16,False,UW Invite 2021,2021-02-12
5000 Meters,m,4,"Kiptoo, Wesley",JR-3,Iowa State,13:31.70,True,Big 12 Indoor Track & Field Championships,2021-02-26
5000 Meters,m,5,"Bienenfeld, Aaron",SR-4,Cincinnati,13:33.18,True,Camel City Invitational,2021-02-19
5000 Meters,f,1,"Izzo, Katie",JR-3,Arkansas,15:36.22,False,Razorback Invitational,2021-01-29
5000 Meters,f,2,"Gregory, Lauren",SO-2,Arkansas,15:36.51,False,Razorback Invitational,2021-01-29
5000 Meters,f,3,"Magness, Jenna",JR-3,Michigan State,15:42.73,False,B1G Indoor T&F Invitational,2021-02-12
5000 Meters,f,4,"Kimeli, Joyce",JR-3,Auburn,15:46.88,False,SEC Indoor Track & Field Championships,2021-02-25
5000 Meters,f,5,"Steelman, Hannah",SR-4,NC State,15:47.43,False,Virginia Beach Invitational,2021-02-01
60 Hurdles,m,1,"Cunningham, Trey",SR-4,Florida State,7.55,False,Tyson Invitational,2021-02-12
60 Hurdles,m,2,"Thomas, Damion",SR-4,LSU,7.60,False,SEC Indoor Track & Field Championships,2021-02-25
60 Hurdles,m,2,"Britt, Jamal",JR-3,Iowa,7.60,False,Hawkeye B1G Invitational,2021-02-12
60 Hurdles,m,4,"Marshall Jr., Jamar",FR-1,Arizona State,7.63,True,Championships at the Peak,2021-02-25
60 Hurdles,m,5,"Edwards Jr., Eric",JR-3,LSU,7.67,False,SEC Indoor Track & Field Championships,2021-02-25
60 Hurdles,f,1,"Brissett, Chanel",SR-4,Texas,7.91,True,Big 12 Indoor Track & Field Championships,2021-02-26
60 Hurdles,f,2,"Nugent, Ackera",FR-1,Baylor,7.93,True,Big 12 Indoor Track & Field Championships,2021-02-26
60 Hurdles,f,3,"Stark, Grace",SO-2,Florida,7.96,False,Tyson Invitational,2021-02-12
60 Hurdles,f,4,"McMinn, Tiara",SR-4,Miami (Fla.),8.00,False,ACC Indoor Track & Field Championships,2021-02-25
60 Hurdles,f,4,"Jones, Jasmine",FR-1,USC,8.00,True,Texas Tech Shootout,2021-02-12
High Jump,m,1,"Harrison, JuVaughn",SR-4,LSU,2.28m,False,LSU Louisiana Invite,2021-01-29
High Jump,m,2,"Sears, Earnie",SR-4,USC,2.26m,False,Razorback Invitational,2021-01-29
High Jump,m,3,"Shankar, Tejaswin",SR-4,Kansas State,2.25m,False,KSU DeLoss Dodds Invitational,2021-01-29
High Jump,m,4,"Turner, Vernon",JR-3,Oklahoma,2.24m,False,Arkansas Invitational,2021-01-16
High Jump,m,5,"DeBerry, Bryson",SR-4,UT-Arlington,2.21m,False,Texas Tech Red Raider Invitational,2021-01-23
High Jump,f,1,"Gittens, Tyra",JR-3,Texas A&M,1.91m,False,Texas Tech Invitational,2021-01-29
High Jump,f,2,"Hall, Anna",SO-2,Georgia,1.89m,False,SEC Indoor Track & Field Championships,2021-02-25
High Jump,f,2,"O'Donoghue, Abigail",SR-4,LSU,1.89m,False,Wooo Pig Classic,2021-01-22
High Jump,f,4,"Kabongo, Nissi",SO-2,Stephen F. Austin,1.84m,False,Air Force Invitational,2021-01-21
High Jump,f,5,"Smith, Kameesha",SR-4,Illinois State,1.83m,False,2021 MVC Indoor Track & Field Championship,2021-02-26
High Jump,f,5,"Beard, Taylor",SO-2,Cincinnati,1.83m,False,H-Town SpeedCity Series II (Women),2021-01-29
High Jump,f,5,"Lowe, Lillian",JR-3,Arizona,1.83m,False,Championships at the Peak,2021-02-25
Pole Vault,m,1,"Lightfoot, KC",JR-3,Baylor,6.00m,False,Texas Tech Shootout,2021-02-12
Pole Vault,m,2,"McWhorter, Zach",SO-2,BYU,5.76m,False,2021 BYU Cougar Indoor #2,2021-02-04
Pole Vault,m,3,"Bradford, Zach",JR-3,Kansas,5.75m,False,Texas Tech Invitational,2021-01-29
Pole Vault,m,4,"Bray, Ethan",SR-4,South Dakota,5.65m,False,SDSU Last Chance,2021-02-20
Pole Vault,m,5,"Rademeyer, Kyle",FR-1,South Alabama,5.53m,False,Jaguar Invitational,2021-02-07
Pole Vault,f,1,"Gunnarsson, Lisa",SR-4,LSU,4.52m,False,LSU Purple Tiger,2021-01-16
Pole Vault,f,2,"Tidwell, Tuesdi",SR-4,Baylor,4.46m,False,Texas Tech Invitational,2021-01-29
Pole Vault,f,3,"Baxter, Rachel",SR-4,Virginia Tech,4.44m,False,Doc Hale Virginia Tech Elite,2021-02-05
Pole Vault,f,4,"Smith, Kayla",SR-4,Georgia,4.40m,False,Carolina Indoor Open,2021-02-13
Pole Vault,f,4,"Fixsen, Julia",SO-2,Georgia,4.40m,False,SEC Indoor Track & Field Championships,2021-02-25
Long Jump,m,1,"Grimes, Isaac",SR-4,Florida State,8.33m,False,Tyson Invitational,2021-02-12
Long Jump,m,1,"Harrison, JuVaughn",SR-4,LSU,8.33m,False,SEC Indoor Track & Field Championships,2021-02-25
Long Jump,m,3,"McLeod, Carey",JR-3,Tennessee,8.25m,False,SEC Indoor Track & Field Championships,2021-02-25
Long Jump,m,4,"Brown, Ryan",JR-3,Arkansas,8.12m,False,SEC Indoor Track & Field Championships,2021-02-25
Long Jump,m,5,"Boling, Matthew",SO-2,Georgia,8.07m,False,SEC Indoor Track & Field Championships,2021-02-25
Long Jump,f,1,"Usoro, Ruth",SR-4,Texas Tech,6.82m,False,Big 12 Indoor Track & Field Championships,2021-02-26
Long Jump,f,2,"Nichols, Monae'",SR-4,Texas Tech,6.75m,False,Texas Tech Red Raider Invitational,2021-01-23
Long Jump,f,3,"Davis , Tara",JR-3,Texas,6.68m,False,Big 12 Indoor Track & Field Championships,2021-02-26
Long Jump,f,4,"Acquah, Deborah",SR-4,Texas A&M,6.65m,False,Aggie Invitational,2021-01-23
Long Jump,f,5,"Gittens, Tyra",SR-4,Texas A&M,6.62m,False,Ted Nelson Invitational,2021-01-16
Triple Jump,m,1,"McLeod, Carey",JR-3,Tennessee,17.17m,False,SEC Indoor Track & Field Championships,2021-02-25
Triple Jump,m,2,"Mapaya, Chengetayi",SR-4,TCU,16.85m,False,Texas Tech Shootout,2021-02-12
Triple Jump,m,3,"Edwards, Christian",JR-3,Alabama,16.64m,False,SEC Indoor Track & Field Championships,2021-02-25
Triple Jump,m,4,"Owens, Owayne",SO-2,Virginia,16.48m,False,ACC Indoor Track & Field Championships,2021-02-25
Triple Jump,m,5,"Dixon-Bodie, Sean",FR-1,LSU,16.45m,False,SEC Indoor Track & Field Championships,2021-02-25
Triple Jump,f,1,"Usoro, Ruth",SR-4,Texas Tech,14.36m,False,Big 12 Indoor Track & Field Championships,2021-02-26
Triple Jump,f,2,"Moore, Jasmine",SO-2,Georgia,13.97m,False,SEC Indoor Track & Field Championships,2021-02-25
Triple Jump,f,3,"Lasmane, Ruta",FR-1,Florida State,13.83m,False,Tyson Invitational,2021-02-12
Triple Jump,f,4,"Acquah, Deborah",SR-4,Texas A&M,13.75m,False,Texas Tech Invitational,2021-01-29
Triple Jump,f,5,"Chinonyelum, Anigbata",JR-3,Kansas State,13.61m,False,Arkansas Qualifier,2021-02-05
Shot Put,m,1,"Washington, Turner",JR-3,Arizona State,21.85m,False,Texas Tech Shootout,2021-02-12
Shot Put,m,2,"Piperi, Adrian",SR-4,Texas,21.74m,False,Charlie Thomas Invitational,2021-02-06
Shot Put,m,3,"Johnson, McKay",SR-4,USC,21.45m,False,Texas Tech Shootout,2021-02-12
Shot Put,m,4,"McArthur, Daniel",SR-4,North Carolina,20.69m,False,ACC Indoor Track & Field Championships,2021-02-25
Shot Put,m,5,"Lambrechts Jr., Burger",JR-3,Nebraska,20.54m,False,Big Ten Indoor Track and Field Championships,2021-02-25
Shot Put,m,5,"Talley , Alex",SR-4,North Dakota State,20.54m,False,UND Open,2021-01-30
Shot Put,f,1,"Noennig, Samantha",JR-3,Arizona,18.25m,False,Texas Tech Shootout,2021-02-12
Shot Put,f,2,"Schaefer , Josie",JR-3,Wisconsin,18.09m,False,Badger Icebreaker,2021-01-16
Shot Put,f,3,"Moton, Akealy",JR-3,North Dakota State,18.06m,False,Iowa State Classic,2021-02-12
Shot Put,f,4,"Maines, Latavia",SR-4,Tennessee,17.81m,False,SEC Indoor Track & Field Championships,2021-02-25
Shot Put,f,5,"Van Klinken, Jorinde",JR-3,Arizona State,17.76m,False,Championships at the Peak,2021-02-25
Weight Throw,m,1,"Mardal, Thomas",SR-4,Florida,24.16m,False,SEC Indoor Track & Field Championships,2021-02-25
Weight Throw,m,2,"Oloyede, Israel",JR-3,Arizona,23.18m,False,Championships at the Peak,2021-02-25
Weight Throw,m,3,"Talley , Alex",SR-4,North Dakota State,22.90m,False,Dakota Dual,2020-12-04
Weight Throw,m,4,"Colantonio, Bobby",JR-3,Alabama,22.54m,False,Tyson Invitational,2021-02-12
Weight Throw,m,5,"Wickey, Jake",SR-4,Kent State,22.47m,False,Mid-American Indoor Track & Field Championships,2021-02-26
Weight Throw,f,1,"Mitchell, Jasmine",SO-2,Ole Miss,23.24m,False,SEC Indoor Track & Field Championships,2021-02-25
Weight Throw,f,2,"Taiwo, Shey",SR-4,Ole Miss,23.04m,False,SEC Indoor Track & Field Championships,2021-02-25
Weight Throw,f,3,"Malone, Madi",JR-3,Auburn,22.89m,False,SEC Indoor Track & Field Championships,2021-02-25
Weight Throw,f,4,"McMiller, DeeNia",SR-4,Memphis,22.77m,False,Samford Bulldog Invite 2021,2021-02-12
Weight Throw,f,5,"O'Neal, Shauniece",JR-3,Southern Illinois,22.72m,False,2021 MVC Indoor Track & Field Championship,2021-02-26
Pentathlon,f,1,"Gittens, Tyra",JR-3,Texas A&M,4612,False,Texas Tech Invitational,2021-01-29
Pentathlon,f,2,"Hall, Anna",SO-2,Georgia,4590,False,Razorback Invitational,2021-01-29
Pentathlon,f,3,"Blazevica, Kristine",FR-1,Texas,4213,False,Big 12 Indoor Track & Field Championships,2021-02-26
Pentathlon,f,4,"Marsh, Erin",SR-4,Duke,4185,False,Hokie Invitational,2021-01-22
Pentathlon,f,5,"Rey, Mathilde",SO-2,Oregon,4182,False,Razorback Invitational,2021-01-29
Heptathlon,m,1,"Garland, Kyle",SO-2,Georgia,6012,False,SEC Indoor Track & Field Championships,2021-02-25
Heptathlon,m,2,"Neugebauer , Leo",SO-2,Texas,5960,False,Texas Tech Invitational,2021-01-29
Heptathlon,m,3,"Ballengee, Markus",SR-4,Arkansas,5898,False,SEC Indoor Track & Field Championships,2021-02-25
Heptathlon,m,4,"Owens, Ayden",SO-2,Michigan,5751,False,B1G Indoor T&F Invitational,2021-02-12
Heptathlon,m,5,"Haack, Peyton",JR-3,Iowa,5749,False,Big Ten Indoor Track and Field Championships,2021-02-25
