event,gender,place,athlete,year,team,result,converted,meet,meet_date
400 Meters,f,2,"Brown, Kaylyn",FR-1,Arkansas,50.83,False,SEC Indoor Championships,2024-02-23
400 Meters,f,4,"Effiong, Rosey",SR-4,Arkansas,51.00,False,SEC Indoor Championships,2024-02-23
400 Meters,f,5,"Butler, Aaliyah",SO-2,Georgia,51.19,False,SEC Indoor Championships,2024-02-23
800 Meters,m,1,"Bizimana, Yusuf",SR-4,Texas,1:45.88,True,Dr. Martin Luther King Jr. Invitational,2024-01-20
800 Meters,m,2,"Green, Nathan",SO-2,Washington,1:46.50,False,2024 Ken Shannon Last Chance,2024-02-23
800 Meters,m,3,"Hassan, Abdullahi",JR-3,Wisconsin,1:46.61,False,Badger's Windy City Invite,2024-02-09
800 Meters,m,4,"Kipyego, Darius",JR-3,Iowa State,1:46.71,False,Iowa State Classic,2024-02-03
800 Meters,m,5,"Austin, Sam",JR-3,Florida,1:46.80,False,Razorback Invitaitonal,2024-01-26
800 Meters,f,1,"Rose, Michaela",JR-3,LSU,1:59.25,False,SEC Indoor Championships,2024-02-23
800 Meters,f,2,"Whittaker, Juliette",SO-2,Stanford,2:00.09,False,2024 Ken Shannon Last Chance,2024-02-23
800 Meters,f,3,"Beckford, Kelly-Ann",SR-4,Houston,2:00.65,True,Big 12 Indoor Track & Field Championships,2024-02-23
800 Meters,f,4,"Galvydyte, Gabija",SR-4,Oklahoma State,2:00.73,True,Big 12 Indoor Track & Field Championships,2024-02-23
800 Meters,f,5,"Thomas, Carley",SR-4,Washington,2:00.95,False,UW Invite/Mile City,2024-01-26
Mile,m,1,"Young, Nico",JR-3,Northern Arizona,3:48.71,True,Lumberjack Team Challenge,2024-01-19
Mile,m,2,"Houser, Luke",SR-4,Washington,3:51.73,False,UW Invite/Mile City,2024-01-26
Mile,m,3,"Essayi, Anass",JR-3,South Carolina,3:51.91,False,Boston University David Hemery Valentine Invitational,2024-02-09
Mile,m,4,"Spencer, Adam",JR-3,Wisconsin,3:52.70,False,116th Millrose Games,2024-02-11
Mile,m,5,"Sahlman, Colin",SO-2,Northern Arizona,3:53.17,False,Boston University John Thomas Terrier Classic,2024-01-26
Mile,f,1,"Ramsden, Maia",JR-3,Harvard,4:24.83,False,116th Millrose Games,2024-02-11
Mile,f,2,"Asekol, Flomena",SR-4,Florida,4:26.47,False,Boston University David Hemery Valentine Invitational,2024-02-09
Mile,f,3,"Markezich, Olivia",SR-4,Notre Dame,4:27.76,False,2024 Meyo Invitational,2024-02-02
Mile,f,4,"May, Kimberley",JR-3,Providence,4:27.85,False,Boston University John Thomas Terrier Classic,2024-01-26
Mile,f,5,"Foerster, Chloe",SO-2,Washington,4:28.14,False,2024 Husky Classic,2024-02-09
3000 Meters,m,1,"Robinson, Ky",JR-3,Stanford,7:36.69,False,2024 Husky Classic,2024-02-09
3000 Meters,m,2,"Las Heras, Aaron",SR-4,Northern Arizona,7:37.26,False,2024 Husky Classic,2024-02-09
3000 Meters,m,3,"Wolfe, Parker",JR-3,North Carolina,7:37.41,False,Boston University Bruce Lehane Scarlet & White,2024-02-03
3000 Meters,m,4,"Young, Nico",JR-3,Northern Arizona,7:37.73,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
3000 Meters,m,5,"Musau, Brian",FR-1,Oklahoma State,7:38.04,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
3000 Meters,f,1,"Markezich, Olivia",SR-4,Notre Dame,8:40.42,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
3000 Meters,f,2,"Valby, Parker",JR-3,Florida,8:42.29,False,SEC Indoor Championships,2024-02-23
3000 Meters,f,3,"Ramsden, Maia",JR-3,Harvard,8:46.84,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
3000 Meters,f,4,"Maatoug, Amina",JR-3,Duke,8:46.89,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
3000 Meters,f,5,"Jepkirui, Billah",SO-2,Oklahoma State,8:49.08,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
5000 Meters,m,1,"Young, Nico",JR-3,Northern Arizona,12:57.14,False,Boston University John Thomas Terrier Classic,2024-01-26
5000 Meters,m,2,"Blanks, Graham",JR-3,Harvard,13:03.78,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
5000 Meters,m,3,"Robinson, Ky",JR-3,Stanford,13:06.42,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
5000 Meters,m,4,"Wolfe, Parker",JR-3,North Carolina,13:13.61,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
5000 Meters,m,5,"Samuel, Habtom",FR-1,New Mexico,13:14.85,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
5000 Meters,f,1,"Valby, Parker",JR-3,Florida,14:56.11,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
5000 Meters,f,2,"Lemngole, Doris",FR-1,Alabama,15:04.71,False,Boston University David Hemery Valentine Invitational,2024-02-09
5000 Meters,f,3,"Bunnage, Amy",FR-1,Stanford,15:11.68,False,2024 Ken Shannon Last Chance,2024-02-23
5000 Meters,f,4,"Roe, Taylor",SR-4,Oklahoma State,15:12.71,False,Eagle Elite,2024-02-09
5000 Meters,f,5,"Olemomoi, Hilda",JR-3,Alabama,15:17.44,False,Boston University Sharon Colyear-Danville Season Opener,2023-12-02
60 Hurdles,m,1,"Brackins, Johnny",JR-3,USC,7.55,False,2024 Ken Shannon Last Chance,2024-02-23
60 Hurdles,m,2,"Dean, Caleb",SR-4,Texas Tech,7.57,True,Corky Classic,2024-01-19
60 Hurdles,m,2,"Wilson, De' Vion",SR-4,Houston,7.57,True,Big 12 Indoor Track & Field Championships,2024-02-23
60 Hurdles,m,4,"Schulman, Connor",SR-4,Texas A&M,7.59,False,SEC Indoor Championships,2024-02-23
60 Hurdles,m,5,"Scott, Jaqualon",SO-2,Texas A&M,7.60,False,SEC Indoor Championships,2024-02-23
60 Hurdles,m,5,"Exilhomme, Ethan",JR-3,Northeastern,7.60,False,UMass Amherst Flagship Indoor Invitational,2024-01-14
60 Hurdles,f,1,"Jones, Jasmine",JR-3,USC,7.80,True,USATF Indoor Championships,2024-02-16
60 Hurdles,f,2,"Stark, Grace",SR-4,Florida,7.90,False,SEC Indoor Championships,2024-02-23
60 Hurdles,f,3,"Armstrong, Alia",SR-4,LSU,7.92,True,Corky Classic,2024-01-19
60 Hurdles,f,4,"Jones, Rayniah",SR-4,UCF,7.95,False,Clemson Tiger Paw Invitational,2024-02-09
60 Hurdles,f,5,"Chatfield, Emelia",JR-3,Texas,7.97,True,Big 12 Indoor Track & Field Championships,2024-02-23
High Jump,m,1,"Beckford, Romaine",SR-4,Arkansas,2.27m,False,Razorback Invitaitonal,2024-01-26
High Jump,m,2,"Loudermilk, Devin",JR-3,Kansas,2.26m,False,Big 12 Indoor Track & Field Championships,2024-02-23
High Jump,m,3,"Allen, Trey",SR-4,Louisville,2.24m,False,Commonwealth College Opener,2023-12-02
High Jump,m,4,"Erhire, Omamuyovwi",SR-4,Texas Tech,2.23m,False,Big 12 Indoor Track & Field Championships,2024-02-23
High Jump,m,5,"Stephens, Brion",SO-2,Louisville,2.22m,False,New Mexico Collegiate Classic,2024-02-02
High Jump,m,5,"Alofe, Tito",FR-1,Harvard,2.22m,False,2024 Riverhawk Invitational,2024-01-26
High Jump,f,1,"Distin, Lamara",SR-4,Texas A&M,2.00m,False,SEC Indoor Championships,2024-02-23
High Jump,f,2,"Adeshina, Temitope",FR-1,Texas Tech,1.96m,False,Corky Classic,2024-01-19
High Jump,f,3,"Glenn, Rachel",SO-2,Arkansas,1.94m,False,SEC Indoor Championships,2024-02-23
High Jump,f,4,"Kulichenko, Elena",JR-3,Georgia,1.91m,False,SEC Indoor Championships,2024-02-23
High Jump,f,5,"Rogers, Jenna",JR-3,Nebraska,1.90m,False,2024 Graduate Classic,2024-01-12
Pole Vault,m,1,"Daniel, Keaton",SR-4,Kentucky,5.80m,False,Corky Classic,2024-01-19
Pole Vault,m,2,"Jelmert, Bradley",JR-3,Arkansas State,5.72m,False,Crimson & Gold Invitational,2023-12-09
Pole Vault,m,2,"Garretson, Hunter",JR-3,Akron,5.72m,False,Akron Campbell Inv.,2024-02-16
Pole Vault,m,4,"Simms, Clayton",JR-3,Kansas,5.68m,False,Big 12 Indoor Track & Field Championships,2024-02-23
Pole Vault,m,5,"Sampy, Christyan",SR-4,Houston,5.62m,False,Don Kirby Elite Invitational,2024-02-09
Pole Vault,f,1,"Moll, Hana",FR-1,Washington,4.64m,False,UW Invite/Mile City,2024-01-26
Pole Vault,f,2,"Timberg, Chloe",JR-3,Rutgers,4.55m,False,Big Ten Indoor Championships,2024-02-23
Pole Vault,f,3,"Horn, Sydney",JR-3,High Point,4.51m,False,Big South Indoor Track & Field Championship,2024-02-23
Pole Vault,f,4,"Lentz, Alencia",FR-1,Baylor,4.50m,False,Big 12 Indoor Track & Field Championships,2024-02-23
Pole Vault,f,5,"Felts, Riley",SR-4,Charlotte,4.47m,False,The American Indoor Track & Field Chamiponship,2024-02-23
Long Jump,m,1,"Pinnock, Wayne",JR-3,Arkansas,8.34m,False,New Mexico Collegiate Classic,2024-02-02
Long Jump,m,2,"Brackins, Johnny",JR-3,USC,8.23m,False,USATF Indoor Championships,2024-02-16
Long Jump,m,3,"Clemons, Malcolm",JR-3,Florida,8.22m,False,SEC Indoor Championships,2024-02-23
Long Jump,m,4,"Davis, Jeremiah",SR-4,Florida State,8.20m,False,Clemson Tiger Paw Invitational,2024-02-09
Long Jump,m,5,"Hunt , Tye",JR-3,Youngstown St.,8.08m,False,2023 YSU Indoor Track and Field Icebreaker,2023-12-01
Long Jump,f,1,"Smith, Ackelia",JR-3,Texas,6.85m,False,New Mexico Collegiate Classic,2024-02-02
Long Jump,f,2,"Bryant, Claire",SR-4,Florida,6.72m,False,SEC Indoor Championships,2024-02-23
Long Jump,f,3,"Breigan, Ida",FR-1,UTSA,6.58m,False,The American Indoor Track & Field Chamiponship,2024-02-23
Long Jump,f,4,"Thomas, Joniar",JR-3,Texas A&M,6.56m,False,Ted Nelson Invite,2024-01-20
Long Jump,f,4,"Brown, Alexis",SR-4,Baylor,6.56m,False,Clemson Tiger Paw Invitational,2024-02-09
Triple Jump,m,1,"Brown, Luke",JR-3,Kentucky,16.80m,False,Corky Classic,2024-01-19
Triple Jump,m,2,"Davis, Jeremiah",SR-4,Florida State,16.69m,False,Clemson Tiger Paw Invitational,2024-02-09
Triple Jump,m,2,"Mane, Salif",SR-4,FDU,16.69m,False,NEC Indoor Track & Field Championships,2024-02-18
Triple Jump,m,4,"Green Jr, Brandon",SO-2,Oklahoma,16.62m,False,Razorback Invitaitonal,2024-01-26
Triple Jump,m,5,"Robinson, Russell",SR-4,Miami (Fla.),16.59m,False,Corky Classic,2024-01-19
Triple Jump,f,1,"Sjostrand, Emilia",JR-3,San Jose St.,14.09m,False,Mountain West Indoor Track & Field Championship,2024-02-22
Triple Jump,f,2,"Lasmane, Ruta",SR-4,Texas Tech,13.97m,False,KSU DeLoss Dodds Inv,2024-02-01
Triple Jump,f,3,"Ojora, Temitope",JR-3,USC,13.77m,False,Razorback Invitaitonal,2024-01-26
Triple Jump,f,4,"Bii, Winny",FR-1,Oklahoma State,13.72m,False,Eagle Elite,2024-02-09
Triple Jump,f,5,"Foreman, Shantae",SO-2,Clemson,13.68m,False,ACC Indoor Track & Field Championships,2024-02-22
Shot Put,m,1,"Kolesnikoff, Alexander",SR-4,Georgia,20.45m,False,TRACK at new balance Collegiate Showdown,2024-01-19
Shot Put,m,2,"Robinson-O'Hagan, Tarik",SO-2,Ole Miss,20.38m,False,SEC Indoor Championships,2024-02-23
Shot Put,m,3,"Tobias, Hayden",JR-3,Ohio State,20.01m,False,Big Ten Indoor Championships,2024-02-23
Shot Put,m,4,"Targgart, Dylan",JR-3,South Carolina,19.99m,False,SEC Indoor Championships,2024-02-23
Shot Put,m,5,"Stona, Roje",SR-4,Arkansas,19.94m,False,SEC Indoor Championships,2024-02-23
Shot Put,f,1,"Lesnar, Mya",JR-3,Colorado St.,19.10m,False,Mountain West Indoor Track & Field Championship,2024-02-22
Shot Put,f,2,"Ross, Jaida",JR-3,Oregon,18.84m,False,Razorback Invitaitonal,2024-01-26
Shot Put,f,3,"Davis, Jalani",SR-4,Ole Miss,18.61m,False,SEC Indoor Championships,2024-02-23
Shot Put,f,4,"Van Daalen, Alida",SO-2,Florida,18.59m,False,SEC Indoor Championships,2024-02-23
Shot Put,f,5,"Dove, KeAyla",SR-4,North Texas,18.24m,False,The American Indoor Track & Field Chamiponship,2024-02-23
Weight Throw,m,1,"Ikeji, Kenneth",JR-3,Harvard,24.39m,False,Ivy League Heptagonal Indoor Track & Field Championships,2024-02-24
Weight Throw,m,2,"Banks, Ruben",JR-3,Alabama,23.88m,False,Clemson Tiger Paw Invitational,2024-02-09
Weight Throw,m,3,"White, Jayden",JR-3,Washington,23.73m,False,2024 Ken Shannon Last Chance,2024-02-23
Weight Throw,m,4,"Robinson-O'Hagan, Tarik",SO-2,Ole Miss,23.59m,False,Music City Challenge,2024-02-09
Weight Throw,m,5,"Knight, Trey",JR-3,CSUN,23.52m,False,MPSF Championships,2024-02-25
Weight Throw,f,1,"Davis, Jalani",SR-4,Ole Miss,25.09m,False,SEC Indoor Championships,2024-02-23
Weight Throw,f,2,"Mitchell, Jasmine",SR-4,Ole Miss,24.20m,False,Music City Challenge,2024-02-09
Weight Throw,f,3,"Frank, Shelby",JR-3,Minnesota,24.09m,False,Gopher Classic,2024-02-03
Weight Throw,f,4,"Nabwe, Annie",FR-1,Minnesota,23.36m,False,Big Ten Indoor Championships,2024-02-23
Weight Throw,f,5,"Meeks, Giavonna",FR-1,Vanderbilt,23.04m,False,SEC Indoor Championships,2024-02-23
Pentathlon,f,1,"Jones, Allie",SR-4,USC,4528,False,Razorback Invitaitonal,2024-01-26
Pentathlon,f,2,"Blazevica, Kristine",JR-3,Texas,4430,False,Big 12 Indoor Track & Field Championships,2024-02-23
Pentathlon,f,3,"Kraule, Eliza",JR-3,Rice,4335,False,The American Indoor Track & Field Chamiponship,2024-02-23
Pentathlon,f,4,"O'Brien, Jadin",JR-3,Notre Dame,4329,False,ACC Indoor Track & Field Championships,2024-02-22
Pentathlon,f,5,"Enok, Pippi Lotta",JR-3,Oklahoma,4281,False,Razorback Invitaitonal,2024-01-26
Heptathlon,m,1,"Neugebauer , Leo",SR-4,Texas,6219,False,New Mexico Collegiate Classic,2024-02-02
Heptathlon,m,2,"Ouimet, Aiden",SR-4,Illinois,6120,False,Big Ten Indoor Championships,2024-02-23
Heptathlon,m,3,"Steinforth, Till",JR-3,Nebraska,6097,False,2024 Frank Sevigne Husker Invitational,2024-02-02
Heptathlon,m,4,"Levesque, Grant",JR-3,Houston,6068,False,Big 12 Indoor Track & Field Championships,2024-02-23
Heptathlon,m,5,"Soto Torrado, Yariel",SR-4,Arkansas,6017,False,SEC Indoor Championships,2024-02-23
