event,gender,place,athlete,year,team,result,converted,meet,meet_date
1500 Meters,f,3,"Engelhardt, Sadie",FR-1,NC State,4:03.28,False,Wake Forest Invitational,2026-04-16
1500 Meters,f,4,"Jepkirui, Billah",JR-3,Oklahoma State,4:04.59,False,Arkansas Spring Invitational,2026-04-11
1500 Meters,f,5,"Kitching, Hayley",JR-3,Penn State,4:05.81,False,Virginia Challenge,2026-04-17
5000 Meters,m,3,"Cheruiyot, Ernest",JR-3,Arkansas,13:15.30,False,Payton Jordan Invitational,2026-05-01
5000 Meters,m,4,"Bera, Robin Kwemoi",SO-2,Iowa State,13:15.64,False,Payton Jordan Invitational,2026-05-01
5000 Meters,f,4,"Lovell, Taylor",JR-3,BYU,15:15.46,False,Stanford Invitational,2026-04-03
"10,000 Meters",m,2,"Samuel, Habtom",JR-3,New Mexico,27:30.51,False,Stanford Invitational,2026-04-03
"10,000 Meters",m,3,"Kipngetich, Denis",JR-3,Oklahoma State,27:38.36,False,Stanford Invitational,2026-04-03
"10,000 Meters",m,5,"Kurui, Evans",SO-2,Washington St.,27:48.06,False,Stanford Invitational,2026-04-03
"10,000 Meters",f,1,"Hedengren, Jane",FR-1,BYU,30:46.80,False,Stanford Invitational,2026-04-03
"10,000 Meters",f,2,"Kosgei, Pamela",SO-2,New Mexico,30:49.99,False,Stanford Invitational,2026-04-03
"10,000 Meters",f,3,"Chelulei, Edna",SO-2,Eastern Kentucky,31:33.57,False,Stanford Invitational,2026-04-03
100 Hurdles,f,1,"Alase, Tashina",JR-3,Southern,12.64,False,2026 SWAC Outdoor Track & Field Championships,2026-05-10
100 Hurdles,f,2,"Scales, Emmi",JR-3,Kentucky,12.68,False,Jim Green Invitational,2026-05-01
100 Hurdles,f,3,"Covington, Jaiya",SR-4,Texas A&M,12.79,False,LSU Battle on the Bayou,2026-04-03
100 Hurdles,f,4,"Spencer, Janela",SR-4,Ohio State,12.82,False,Tom Jones Memorial,2026-04-16
100 Hurdles,f,5,"Hamilton, Joslyn",SO-2,South Carolina,12.91,False,2026 East Coast Relays,2026-05-01
110 Hurdles,m,1,"Franklin, Bradley",SO-2,Samford,13.07,False,Tom Jones Memorial,2026-04-16
110 Hurdles,m,2,"Tharp, Ja'Kobe",JR-3,Auburn,13.09,False,Tom Jones Memorial,2026-04-16
110 Hurdles,m,3,"Smallwood, Kendrick",JR-3,Texas,13.16,False,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01
110 Hurdles,m,4,"Brown, Le'Ezra",FR-1,Georgia,13.22,False,Spec Towns Invitational,2026-04-09
110 Hurdles,m,5,"Brown, Jamir",SO-2,Syracuse,13.28,False,2026 ACC Outdoor Track & Field Championships,2026-05-14
110 Hurdles,m,5,"Graves-Blanks, Kai",JR-3,Oregon,13.28,False,Desert Heat Classic,2026-05-02
400 Hurdles,m,1,"Scott, Ja'Qualon",SR-4,Texas A&M,48.22,False,Tom Jones Memorial,2026-04-16
400 Hurdles,m,2,"Adoini, Mohamed",SO-2,Georgia,49.04,False,Torrin Lawrence Memorial,2026-05-01
400 Hurdles,m,3,"Blackwood, Kody",SR-4,Texas,49.26,False,2026 Texas Invitational,2026-04-30
400 Hurdles,m,4,"Matulonis, Ryan",JR-3,Penn,49.39,False,Spec Towns Invitational,2026-04-09
400 Hurdles,m,5,"Lewis, Isaac",JR-3,LSU,49.51,False,LSU Alumni Gold,2026-04-25
400 Hurdles,f,2,"Birdow, Amelliah",JR-3,Texas,54.96,False,Tom Jones Memorial,2026-04-16
400 Hurdles,f,3,"Smith, Michelle",SO-2,Georgia,55.28,False,Tom Jones Memorial,2026-04-16
400 Hurdles,f,4,"Hebron, Sanaa",JR-3,Miami (Fla.),55.30,False,Penn Relays,2026-04-23
400 Hurdles,f,5,"Nyagisera, Vanice Kerubo",FR-1,Kentucky,55.45,False,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01
3000 Steeplechase,m,2,"Mountain, Nathan",SR-4,Virginia,8:11.92,False,Virginia Challenge,2026-04-17
3000 Steeplechase,m,4,"Kipngok, Collins Kiprop",SO-2,Kentucky,8:24.48,False,Raleigh Relays,2026-03-26
3000 Steeplechase,f,3,"Napoleon, Angelina",SO-2,NC State,9:37.72,False,Penn Relays,2026-04-23
3000 Steeplechase,f,4,"Stewart-Barnett, Katelyn",SR-4,Michigan State,9:45.52,False,Wake Forest Invitational,2026-04-16
3000 Steeplechase,f,5,"Lindner, Jule",FR-1,Virginia Tech,9:46.08,False,Virginia Challenge,2026-04-17
High Jump,m,1,"Jack, Kimani",JR-3,Georgia,2.31m,False,Torrin Lawrence Memorial,2026-05-01
High Jump,m,2,"Voyles, Gage",FR-1,Kennesaw State,2.27m,False,2026 Conference USA Outdoor Track & Field Championships,2026-05-14
High Jump,m,3,"Vines, Scottie",SO-2,Arkansas,2.26m,False,66th Annual Mt. SAC Relays,2026-04-15
High Jump,m,4,"Hayes, Aiden",SR-4,Texas State,2.24m,False,J Fred Duckett/Rice Twilight Meet,2026-04-25
High Jump,m,5,"Wenger, Jordan",SO-2,Oral Roberts,2.21m,False,Pittsburg State University Tune-Up,2026-04-19
High Jump,m,5,"Ritz, Tyson",JR-3,Oklahoma,2.21m,False,OU Alumni O'Ring Open,2026-04-24
High Jump,f,1,"Adeshina, Temitope",JR-3,Texas Tech,1.95m,False,66th Annual Mt. SAC Relays,2026-04-15
High Jump,f,3,"Leeling, Karsyn",SO-2,Nebraska,1.89m,False,Spec Towns Invitational,2026-04-09
High Jump,f,4,"Lowrey, Claire",JR-3,Texas Tech,1.88m,False,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01
High Jump,f,4,"Howard, Kemarah",FR-1,Kentucky,1.88m,False,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01
Pole Vault,m,1,"Meacham, Anthony",SR-4,Kansas,5.81m,False,Rock Chalk Classic,2026-05-01
Pole Vault,m,2,"Rhoads, James",SR-4,Washington,5.75m,False,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01
Pole Vault,m,3,"Sawaneh, Ismaila",JR-3,Tennessee,5.72m,False,2026 Tiger Track Classic,2026-04-25
Pole Vault,m,4,"Montes de Oca, Ricardo",SO-2,High Point,5.70m,False,2026 44 Farms Invitational,2026-04-09
Pole Vault,m,4,"Barkdull, Bryce",SO-2,Kansas,5.70m,False,Beach Invitational,2026-04-17
Pole Vault,f,1,"Moll, Hana",JR-3,Washington,4.80m,False,66th Annual Mt. SAC Relays,2026-04-15
Pole Vault,f,2,"Willis, Anna",SO-2,South Dakota,4.63m,False,116th Drake Relays,2026-04-22
Pole Vault,f,3,"Callahan, Ashley",SR-4,Louisville,4.60m,False,Bobcat Invitational 2026,2026-04-02
Pole Vault,f,4,"Mulla, Marleen",SR-4,South Dakota,4.58m,False,USD Twilight,2026-05-08
Pole Vault,f,5,"Meinershagen, Mason",JR-3,Kansas,4.57m,False,Beach Invitational,2026-04-17
Long Jump,m,1,"Chikomba, Tafadzwa",JR-3,Kansas State,8.25m,False,Oregon Team Invitational,2026-04-17
Long Jump,m,2,"Robinson, Sincere",SR-4,Rutgers,8.13m,False,2026 IC4A-ECAC Outdoor T&F Championships,2026-04-18
Long Jump,m,4,"Godfred, Charles",JR-3,Minnesota,8.08m,False,Tom Jones Memorial,2026-04-16
Long Jump,m,4,"Turner, Jordan",SR-4,LSU,8.08m,False,Tom Jones Memorial,2026-04-16
Long Jump,f,1,"Jones, Alyssa",SR-4,Stanford,6.92m,False,2026 ACC Outdoor Track & Field Championships,2026-05-14
Long Jump,f,2,"Beckmon, Sophia",JR-3,Illinois,6.79m,False,Tom Jones Memorial,2026-04-16
Long Jump,f,3,"Breigan, Ida",JR-3,UTSA,6.71m,False,2026 98th Clyde Littlefield Texas Relays (Univ/College),2026-04-01
Long Jump,f,4,"Divinity, Eve",SR-4,Louisville,6.61m,False,Bobcat Invitational 2026,2026-04-02
Long Jump,f,5,"Foreman, Shantae",SR-4,Clemson,6.59m,False,2026 ACC Outdoor Track & Field Championships,2026-05-14
Triple Jump,m,1,"Mudzengerere, Theo",SR-4,Kentucky,16.83m,False,Tom Jones Memorial,2026-04-16
Triple Jump,m,2,"Prabhu, Selva",SO-2,Kansas State,16.61m,False,Oregon Team Invitational,2026-04-17
Triple Jump,m,3,"Kuleshov, Roman",SR-4,Louisville,16.57m,False,Virginia Challenge,2026-04-17
Triple Jump,m,4,"Edwards, Apalos",SR-4,Kansas State,16.53m,False,Oregon Team Invitational,2026-04-17
Triple Jump,m,5,"Yasiru, Malith",FR-1,Arizona State,16.50m,False,Carvel Jackson Memorial Track & Field Showcase,2026-03-28
Triple Jump,f,1,"Foreman, Shantae",SR-4,Clemson,13.80m,False,Tom Jones Memorial,2026-04-16
Triple Jump,f,2,"Wamokpego, Daniela",JR-3,Kansas State,13.77m,False,Rock Chalk Classic,2026-05-01
Triple Jump,f,3,"Townsend, Skylynn",SO-2,Georgia,13.67m,False,LSU Battle on the Bayou,2026-04-03
Triple Jump,f,4,"Kruzmane, Adriana",FR-1,Miami (Fla.),13.48m,False,Hurricane Collegiate Invitational,2026-03-27
Triple Jump,f,5,"Phillips, Asia",SO-2,Florida,13.44m,False,Tom Jones Memorial,2026-04-16
Triple Jump,f,5,"Phipps, Rhianna",SR-4,Nebraska,13.44m,False,Desert Heat Classic,2026-05-02
Shot Put,m,1,"Robinson-O'Hagan, Tarik",SR-4,Ole Miss,20.86m,False,Virginia Challenge,2026-04-17
Shot Put,m,2,"Smith, Ben",FR-1,Oregon,20.39m,False,Oregon Team Invitational,2026-04-17
Shot Put,m,3,"Moran, Cade",JR-3,Nebraska,20.21m,False,Big Red Classic,2026-04-17
Shot Put,m,4,"Lamberts, Hencu",FR-1,Nebraska,20.18m,False,Desert Heat Classic,2026-05-02
Shot Put,m,5,"Morlock, Dillon",SO-2,Michigan State,20.07m,False,USF Alumni Invitational,2026-03-20
Shot Put,f,1,"Johansson, Axelina",SR-4,Nebraska,19.62m,False,Big Red Classic,2026-04-17
Shot Put,f,2,"Odeluga, Akaoma",JR-3,Ole Miss,19.23m,False,Virginia Challenge,2026-04-17
Shot Put,f,3,"Hague, Megan",SR-4,Auburn,18.63m,False,Torrin Lawrence Memorial,2026-05-01
Shot Put,f,4,"Oji, Jessica",FR-1,Penn,18.31m,False,Tom Jones Memorial,2026-04-16
Shot Put,f,5,"Erasmus, Ashley",SO-2,USC,18.07m,False,Pacific Coast Invitational,2026-04-16
Shot Put,f,5,"Murrell-Ross, Kelsie",SR-4,Georgia,18.07m,False,Tom Jones Memorial,2026-04-16
Discus,m,1,"Tanner, Texas",SR-4,Air Force,66.30m,False,Pacific Coast Invitational,2026-04-16
Discus,m,2,"Mullings , Ralford",SR-4,Oklahoma,65.97m,False,Sooner Invitational,2026-05-02
Discus,m,3,"Reid, Shamar",JR-3,Florida State,63.10m,False,Tom Jones Memorial,2026-04-16
Discus,m,4,"Broderick, Racquil",JR-3,USC,62.87m,False,Trojan Invite,2026-03-27
Discus,m,5,"Gunzell, Trevor",SR-4,Alabama,62.57m,False,Tom Jones Memorial,2026-04-16
Discus,f,1,"Van Daalen, Alida",JR-3,Florida,63.97m,False,2026 East Coast Relays,2026-05-01
Discus,f,2,"Oguama, Joyce",JR-3,Alabama,62.13m,False,LSU Battle on the Bayou,2026-04-03
Discus,f,3,"Williams, Cedricka",JR-3,Tennessee,60.76m,False,Jim Green Invitational,2026-05-01
Discus,f,4,"Giordano, Layla",SO-2,Princeton,59.94m,False,Princeton v Rider Dual Meet,2026-03-31
Discus,f,4,"Massey, Camryn",SO-2,Auburn,59.94m,False,Torrin Lawrence Memorial,2026-05-01
Hammer,m,1,"Tanner, Texas",SR-4,Air Force,78.87m,False,Beach Invitational,2026-04-17
Hammer,m,2,"Johnson, Ryan",JR-3,Iowa,77.64m,False,Big Red Classic,2026-04-17
Hammer,m,3,"Robinson-O'Hagan, Tarik",SR-4,Ole Miss,77.62m,False,Ole Miss Classic,2026-03-20
Hammer,m,4,"Martin, Travis",SR-4,Cal Poly,75.62m,False,Beach Invitational,2026-04-17
Hammer,m,5,"Mantzouranis, Angelos",JR-3,Minnesota,75.11m,False,116th Drake Relays,2026-04-22
Hammer,f,1,"Nabwe, Anthonett",JR-3,Minnesota,77.64m,False,116th Drake Relays,2026-04-22
Hammer,f,2,"Rut Runarsdottir, Elisabet",JR-3,Texas State,72.89m,False,66th Annual Mt. SAC Relays,2026-04-15
Hammer,f,3,"Streit, Hadley",JR-3,Minnesota,71.98m,False,Tom Jones Memorial,2026-04-16
Hammer,f,4,"Rougetet, Marie",SO-2,Miss State,69.79m,False,Tom Jones Memorial,2026-04-16
Hammer,f,5,"Savva, Valentina",SO-2,California,69.68m,False,2026 ACC Outdoor Track & Field Championships,2026-05-14
Javelin,m,1,"Nnamdi, Chinecherem Prosper",SR-4,Texas A&M,84.68m,False,Tom Jones Memorial,2026-04-16
Javelin,m,2,"Strachan, Keyshawn",JR-3,Nebraska,81.86m,False,Big Red Classic,2026-04-17
Javelin,m,3,"Davis, Jordan",SR-4,Georgia,80.38m,False,Hurricane Collegiate Invitational,2026-03-27
Javelin,m,4,"Larriviere, Jack",SR-4,LSU,78.66m,False,Tom Jones Memorial,2026-04-16
Javelin,m,5,"Thrana, Daniel",FR-1,Oregon,78.32m,False,Oregon Team Invitational,2026-04-17
Javelin,f,1,"Bliss, Evelyn",JR-3,Bucknell,61.34m,False,Bison Outdoor Classic,2026-04-11
Javelin,f,2,"Van Der Westhuizen, McKyla",SR-4,Rice,59.06m,False,The 43rd Victor Lopez Classic,2026-03-26
Javelin,f,3,"Ciccolini, Skylar",SR-4,Missouri,57.45m,False,Yellow Jacket Invitational,2026-03-20
Javelin,f,4,"Greene, Shea",SR-4,Princeton,56.76m,False,Spec Towns Invitational,2026-04-09
Javelin,f,5,"Lowka, Jana",SR-4,Nebraska,56.74m,False,116th Drake Relays,2026-04-22
Heptathlon,f,1,"Cosculluela, Sofia",SO-2,Washington,6093,False,66th Annual Mt. SAC Relays,2026-04-15
Heptathlon,f,2,"Laracuente-Huebner, Juliette",JR-3,Cincinnati,5920,False,2026 44 Farms Invitational,2026-04-09
Heptathlon,f,3,"Molenhouse, Annie",SR-4,Oklahoma State,5913,False,66th Annual Mt. SAC Relays,2026-04-15
Heptathlon,f,4,"Gero-Holt, JaiCieonna",FR-1,Illinois,5870,False,Tom Jones Memorial,2026-04-16
Heptathlon,f,5,"Humphries, Meagan",SO-2,Illinois,5847,False,Tom Jones Memorial,2026-04-16
Decathlon,m,1,"de Greef, Jip",JR-3,Illinois,8039,False,Illini Deca-Jam,2026-04-09
Decathlon,m,2,"Mooney, Joshua",JR-3,Connecticut,8033,False,66th Annual Mt. SAC Relays,2026-04-15
Decathlon,m,3,"Barton, Ben",SR-4,BYU,7998,False,2026 Bryan Clay Multi Event,2026-04-09
Decathlon,m,4,"Byrd, Kenneth",SO-2,Louisville,7891,False,66th Annual Mt. SAC Relays,2026-04-15
Decathlon,m,5,"Hammond, Easton",JR-3,Texas State,7823,False,Bobcat Invitational 2026,2026-04-02
