event,gender,place,athlete,year,team,result,converted,meet,meet_date
200 Meters,f,4,"Ellis-Watson, Taylor",SR-4,Arkansas,22.48,False,SEC Championships,2016-05-12
200 Meters,f,5,"Cunliffe, Hannah",SO-2,Oregon,22.49,False,Pac-12 Outdoor Track & Field Championships,2016-05-14
400 Meters,m,1,"Kerley, Fred",JR-3,Texas A&M,45.10,False,37th Annual Sun Angel Classic,2016-04-08
400 Meters,m,2,"Montgomery, Kahmari",FR-1,Missouri,45.13,False,SEC Championships,2016-05-12
400 Meters,m,3,"Cherry, Michael",JR-3,LSU,45.17,False,LSU Alumni Gold,2016-04-23
400 Meters,m,3,"Hall, Arman",SR-4,Florida,45.17,False,UF Tom Jones Memorial,2016-04-22
400 Meters,m,5,"Brown, Izaiah",FR-1,Rutgers,45.27,False,Big Ten Conference Outdoor Track & Field Championships,2016-05-13
400 Meters,f,1,"Okolo, Courtney",SR-4,Texas,49.71,False,LSU Alumni Gold,2016-04-23
400 Meters,f,2,"Ellis-Watson, Taylor",SR-4,Arkansas,50.78,False,LSU Invitational,2016-04-30
400 Meters,f,3,"Wimbley, Shakima",JR-3,Miami,50.90,False,ACC Championships,2016-05-13
400 Meters,f,4,"Stepter, Jaide",SR-4,USC,50.91,False,Power Conference Cardinal & Gold,2016-03-25
400 Meters,f,5,"Gordon, Chrisann",JR-3,Texas,51.03,False,LSU Alumni Gold,2016-04-23
800 Meters,m,1,"McBride, Brandon",SR-4,Miss State,1:44.63,False,Jace LaCoste- Mississippi State Invitational,2016-04-30
800 Meters,m,2,"Walker, Shaquille",JR-3,BYU,1:44.99,False,37th Annual Sun Angel Classic,2016-04-08
800 Meters,m,3,"Rutto, Eliud",JR-3,Mid. Tenn. State,1:45.59,False,Mt. SAC Relays,2016-04-14
800 Meters,m,4,"Arroyo, Andres",JR-3,Florida,1:45.78,False,Florida Relays,2016-03-31
800 Meters,m,5,"Harris, Isaiah",FR-1,Penn State,1:46.05,False,Florida Relays,2016-03-31
800 Meters,f,1,"Baker, Olivia",SO-2,Stanford,2:01.02,False,Payton Jordan Invitational,2016-05-01
800 Meters,f,2,"Edwards, Kaela",SO-2,Oklahoma State,2:01.97,False,Mt. SAC Relays,2016-04-14
800 Meters,f,3,"Schuetz, Morgan",JR-3,LSU,2:02.29,False,LSU Alumni Gold,2016-04-23
800 Meters,f,4,"Rogers, Raevyn",SO-2,Oregon,2:02.41,False,Pac-12 Outdoor Track & Field Championships,2016-05-14
800 Meters,f,5,"Green, Hanna",JR-3,Virginia Tech,2:02.45,False,ACC Championships,2016-05-13
1500 Meters,m,1,"Yorks, Izaic",SR-4,Washington,3:37.74,False,Payton Jordan Invitational,2016-05-01
1500 Meters,m,2,"Wynne, Henry",JR-3,Virginia,3:38.05,False,Virginia Challenge,2016-04-22
1500 Meters,m,3,"Engels, Craig",JR-3,Mississippi,3:38.82,False,Florida Relays,2016-03-31
1500 Meters,m,4,"Knight, Justyn",SO-2,Syracuse,3:39.23,False,Virginia Challenge,2016-04-22
1500 Meters,m,5,"Maton, Matthew",FR-1,Oregon,3:39.97,False,Pac-12 Outdoor Track & Field Championships,2016-05-14
1500 Meters,f,1,"Freitas, Marta",SR-4,Miss State,4:11.52,False,Virginia Challenge,2016-04-22
1500 Meters,f,2,"Moye, Megan",JR-3,North Carolina St.,4:11.91,False,ACC Championships,2016-05-13
1500 Meters,f,3,"Maxwell, Anna",SO-2,Washington,4:12.62,False,Payton Jordan Invitational,2016-05-01
1500 Meters,f,4,"Osika, Shannon",SR-4,Michigan,4:13.43,False,Payton Jordan Invitational,2016-05-01
1500 Meters,f,5,"Connor, Sophie",SR-4,New Mexico,4:14.03,False,Payton Jordan Invitational,2016-05-01
5000 Meters,m,1,"McGorty, Sean",SO-2,Stanford,13:24.25,False,Payton Jordan Invitational,2016-05-01
5000 Meters,m,2,"Tiernan, Patrick",SR-4,Villanova,13:25.78,False,Payton Jordan Invitational,2016-05-01
5000 Meters,m,3,"Knight, Justyn",SO-2,Syracuse,13:27.23,False,Payton Jordan Invitational,2016-05-01
5000 Meters,m,4,"Curtin, Thomas",SR-4,Virginia Tech,13:33.88,False,Payton Jordan Invitational,2016-05-01
5000 Meters,m,5,"McDonald, Morgan",FR-1,Wisconsin,13:34.78,False,Payton Jordan Invitational,2016-05-01
5000 Meters,f,1,"Scott, Dominique",SR-4,Arkansas,15:25.10,False,Stanford Invitational,2016-04-01
5000 Meters,f,2,"Thackery, Calli",JR-3,New Mexico,15:37.44,False,Payton Jordan Invitational,2016-05-01
5000 Meters,f,3,"Teschuk, Erin",SR-4,North Dakota State,15:41.35,False,Mt. SAC Relays,2016-04-14
5000 Meters,f,4,"Fraser, Vanessa",JR-3,Stanford,15:41.64,False,Payton Jordan Invitational,2016-05-01
5000 Meters,f,5,"Westphal, Liv",SR-4,Boston College,15:44.28,False,Stanford Invitational,2016-04-01
"10,000 Meters",m,1,"Zienasellassie, Futsum",SR-4,Northern Arizona,27:52.70,False,Payton Jordan Invitational,2016-05-01
"10,000 Meters",m,2,"Ronoh, Andrew",SO-2,Arkansas,28:36.20,False,Payton Jordan Invitational,2016-05-01
"10,000 Meters",m,3,"Peterson, Erik",JR-3,Butler,28:44.18,False,Payton Jordan Invitational,2016-05-01
"10,000 Meters",m,4,"Thompson, Shaun",SR-4,Duke,28:47.48,False,Mt. SAC Relays,2016-04-14
"10,000 Meters",m,5,"Murphy, Pierce",SR-4,Colorado,28:48.79,False,Payton Jordan Invitational,2016-05-01
"10,000 Meters",f,1,"Scott, Dominique",SR-4,Arkansas,31:56.84,False,Payton Jordan Invitational,2016-05-01
"10,000 Meters",f,2,"Smith, Courtney",SO-2,Harvard,32:08.32,False,Stanford Invitational,2016-04-01
"10,000 Meters",f,3,"Blaase, Chelsea",JR-3,Tennessee,32:08.39,False,Stanford Invitational,2016-04-01
"10,000 Meters",f,4,"Wright, Alice",JR-3,New Mexico,32:36.11,False,Payton Jordan Invitational,2016-05-01
"10,000 Meters",f,5,"Peloquin, Brenna",FR-1,Boise State,33:03.48,False,Payton Jordan Invitational,2016-05-01
100 Hurdles,f,1,"Ofili, Cindy",SR-4,Michigan,12.66,False,Mt. SAC Relays,2016-04-14
100 Hurdles,f,2,"Camacho-Quinn, Jasmine",FR-1,Kentucky,12.69,False,SEC Championships,2016-05-12
100 Hurdles,f,3,"Stumbaugh, Payton",SO-2,Arkansas,12.83,False,John McDonnell Invitational,2016-04-22
100 Hurdles,f,4,"Amusan, Tobi",FR-1,UTEP,12.87,True,UTEP Invitational,2016-04-30
100 Hurdles,f,4,"Howell, Jacklyn",SO-2,Kentucky,12.87,False,LSU Invitational,2016-04-30
110 Hurdles,m,1,"Allen, Devon",SO-2,Oregon,13.32,False,Pac-12 Outdoor Track & Field Championships,2016-05-14
110 Hurdles,m,2,"Washington, Adarius",SR-4,Indiana State,13.40,False,2016 Drake Relays presented by Hy-Vee,2016-04-27
110 Hurdles,m,3,"Barnes, William",SR-4,Kent State,13.41,False,2016 Drake Relays presented by Hy-Vee,2016-04-27
110 Hurdles,m,4,"Williams, Isaac",SR-4,Houston,13.43,False,Mt. SAC Relays,2016-04-14
110 Hurdles,m,5,"Mallett, Aaron",JR-3,Iowa,13.48,False,Big Ten Conference Outdoor Track & Field Championships,2016-05-13
110 Hurdles,m,5,"Crittenden, Freddie III",JR-3,Syracuse,13.48,False,War Eagle Invitational,2016-04-22
400 Hurdles,m,1,"Robinson, Byron",JR-3,Texas,49.10,False,LSU Alumni Gold,2016-04-23
400 Hurdles,m,2,"Futch, Eric",JR-3,Florida,49.24,False,SEC Championships,2016-05-12
400 Hurdles,m,3,"Grant, Robert",SO-2,Texas A&M,49.44,False,SEC Championships,2016-05-12
400 Hurdles,m,4,"Palmer, Desmond",JR-3,Pittsburgh,49.66,False,ACC Championships,2016-05-13
400 Hurdles,m,5,"McLaughlin, Taylor",FR-1,Michigan,49.80,False,Big Ten Conference Outdoor Track & Field Championships,2016-05-13
400 Hurdles,f,1,"Little, Shamier",JR-3,Texas A&M,54.72,False,SEC Championships,2016-05-12
400 Hurdles,f,2,"Hailey, Nnenya",SR-4,Arizona,54.98,False,LSU Alumni Gold,2016-04-23
400 Hurdles,f,3,"Seymour, Kiah",JR-3,Kentucky,55.20,False,LSU Invitational,2016-04-30
400 Hurdles,f,4,"Stepter, Jaide",SR-4,USC,55.22,False,Pac-12 Outdoor Track & Field Championships,2016-05-14
400 Hurdles,f,5,"Watson, Sage",JR-3,Arizona,55.45,False,Jim Click Shootout,2016-04-09
3000 Steeplechase,m,1,"Ferlic, Mason",SR-4,Michigan,8:28.77,False,Payton Jordan Invitational,2016-05-01
3000 Steeplechase,m,2,"Seddon, Zak",SR-4,Florida State,8:33.09,False,Stanford Invitational,2016-04-01
3000 Steeplechase,m,3,"Hoover, Caleb",SR-4,Northern Arizona,8:34.23,False,Payton Jordan Invitational,2016-05-01
3000 Steeplechase,m,4,"Kibichiy, Edwin",JR-3,Louisville,8:34.46,False,ACC Championships,2016-05-13
3000 Steeplechase,m,5,"Miller, Bryce",JR-3,UMKC,8:38.59,False,Payton Jordan Invitational,2016-05-01
3000 Steeplechase,f,1,"Frerichs, Courtney",SR-4,New Mexico,9:29.31,False,Payton Jordan Invitational,2016-05-01
3000 Steeplechase,f,2,"Purrier, Elinor",SO-2,New Hampshire,9:47.17,False,Ocean State Invitational,2016-04-15
3000 Steeplechase,f,3,"Kamilos, Jessica",SR-4,Arkansas,9:48.16,False,SEC Championships,2016-05-12
3000 Steeplechase,f,4,"Clark, Erin",SO-2,Colorado,9:48.72,False,Pac-12 Outdoor Track & Field Championships,2016-05-14
3000 Steeplechase,f,5,"Winslow, Danielle",SR-4,Boston College,9:48.81,False,Ocean State Invitational,2016-04-15
High Jump,m,1,"Jones, Avion",SR-4,East Carolina,2.31m,False,The American Outdoor Track & Field Championships,2016-05-12
High Jump,m,2,"Culver, Trey",SO-2,Texas Tech,2.26m,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
High Jump,m,3,"McRae, Trey",SR-4,Charlotte,2.25m,False,Raleigh Relays,2016-03-25
High Jump,m,3,"Bryan, Christoff",SO-2,Kansas State,2.25m,False,2016 Ward Haylett Invitational,2016-05-07
High Jump,m,5,"Adkins, Bradley",SR-4,Texas Tech,2.23m,False,Big 12 Outdoor Track & Field Championships,2016-05-13
High Jump,m,5,"Cunningham, Randall",SO-2,USC,2.23m,False,Power Conference Cardinal & Gold,2016-03-25
High Jump,f,1,"Jones, Akela",SR-4,Kansas State,1.95m,False,Mt. SAC Relays/CA Invitational Multi Events,2016-04-13
High Jump,f,2,"Bougard, Erica",SR-4,Miss State,1.88m,False,Florida Relays,2016-03-31
High Jump,f,3,"Garcia Jou, Claudia",SR-4,Akron,1.87m,False,LSU Alumni Gold,2016-04-23
High Jump,f,3,"Williamson, Kimberly",SR-4,Kansas State,1.87m,False,Big 12 Outdoor Track & Field Championships,2016-05-13
High Jump,f,5,"Fagan, Madeline",SO-2,Georgia,1.86m,False,Spec Towns Invitational 2016,2016-04-08
Pole Vault,m,1,"King, Devin",SO-2,SE Louisiana,5.70m,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
Pole Vault,m,2,"Wyatt, Audie",SO-2,Texas A&M,5.65m,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
Pole Vault,m,2,"Wolfle, Chase",SR-4,Texas A&M,5.65m,False,Michael Johnson Classic,2016-04-23
Pole Vault,m,2,"Blankenship, Jake",SR-4,Tennessee,5.65m,False,SEC Championships,2016-05-12
Pole Vault,m,5,"Laidig, Torben",SO-2,Virginia Tech,5.60m,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
Pole Vault,f,1,"Weeks, Alexis",FR-1,Arkansas,4.64m,False,John McDonnell Invitational,2016-04-22
Pole Vault,f,2,"Clark, Megan",SR-4,Duke,4.63m,False,Duke Invitational,2016-04-22
Pole Vault,f,3,"Newman, Alysha",SR-4,Miami,4.60m,False,Miami Hurricane Alumni Invitational,2016-04-08
Pole Vault,f,4,"Leleux, Morgann",SR-4,UL-Lafayette,4.52m,False,Sun Belt Conference Outdoor Track & Field Championships,2016-05-13
Pole Vault,f,5,"Rhodes, Annie",JR-3,Baylor,4.45m,False,Ricardo Romo Invitational,2016-03-24
Pole Vault,f,5,"Payne, Demi",SR-4,Stephen F. Austin,4.45m,False,UTSA Invitational,2016-03-18
Long Jump,m,1,"Brits, Stefan",SR-4,Florida State,8.22m,False,ACC Championships,2016-05-13
Long Jump,m,2,"Drummond, Braxton",SR-4,Charleston Southern,8.10m,False,Miami Hurricane Alumni Invitational,2016-04-08
Long Jump,m,3,"George, Aaron",JR-3,Texas State,7.99m,False,Texas State Bobcat Classic,2016-04-29
Long Jump,m,4,"Lawson, Jarrion",SR-4,Arkansas,7.98m,False,John McDonnell Invitational,2016-04-22
Long Jump,m,4,"Briggs, Kemonie",FR-1,Long Beach St.,7.98m,False,Big West Outdoor Track & Field Championships,2016-05-13
Long Jump,f,1,"Burks, Quanesha",JR-3,Alabama,6.77m,False,SEC Championships,2016-05-12
Long Jump,f,2,"Jones, Akela",SR-4,Kansas State,6.75m,False,Big 12 Outdoor Track & Field Championships,2016-05-13
Long Jump,f,3,"Saunders, Sha'Keela",JR-3,Kentucky,6.66m,False,LSU Invitational,2016-04-30
Long Jump,f,4,"Sears, Je'Nia",SR-4,Fresno State,6.63m,False,Bulldog Invitational,2016-04-23
Long Jump,f,5,"Porter, Chanice",SR-4,Georgia,6.60m,False,SEC Championships,2016-05-12
Triple Jump,m,1,"Pullen, Clive",JR-3,Arkansas,16.78m,False,SEC Championships,2016-05-12
Triple Jump,m,2,"Oneal, Matthew",SR-4,South Florida,16.75m,False,The American Outdoor Track & Field Championships,2016-05-12
Triple Jump,m,3,"Collie, Latario",SR-4,Texas A&M,16.72m,False,LSU Invitational,2016-04-30
Triple Jump,m,4,"Williams, Ben",JR-3,Louisville,16.41m,False,ACC Championships,2016-05-13
Triple Jump,m,5,"Obi, Felix",SR-4,Baylor,16.40m,False,Big 12 Outdoor Track & Field Championships,2016-05-13
Triple Jump,f,1,"Orji, Keturah",SO-2,Georgia,14.60m,False,SEC Championships,2016-05-12
Triple Jump,f,2,"Charley, Simone",JR-3,Vanderbilt,13.73m,False,SEC Championships,2016-05-12
Triple Jump,f,2,"Matthews, Bria",FR-1,Georgia Tech,13.73m,False,ACC Championships,2016-05-13
Triple Jump,f,4,"Latham, Viershanie",JR-3,Texas Tech,13.60m,False,Texas Tech Masked Rider Open,2016-05-06
Triple Jump,f,5,"Williams, Tierra",JR-3,Nebraska,13.56m,False,Big Ten Conference Outdoor Track & Field Championships,2016-05-13
Shot Put,m,1,"Scarvelis, Nicholas",SR-4,UCLA,20.61m,False,2016 Triton Invitational,2016-04-22
Shot Put,m,2,"Enekwechi, Chukwuebuka",SR-4,Purdue,20.37m,False,2016 Indiana - Purdue Duals,2016-04-23
Shot Put,m,3,"Murasky, JC",SR-4,Ohio State,20.21m,False,Big Ten Conference Outdoor Track & Field Championships,2016-05-13
Shot Put,m,3,"Days, Braheme",SO-2,UCLA,20.21m,False,2016 Triton Invitational,2016-04-22
Shot Put,m,5,"Mihaljevic, Filip",JR-3,Virginia,19.96m,False,Virginia Challenge,2016-04-22
Shot Put,f,1,"Saunders, Raven",SO-2,Mississippi,18.75m,False,Alabama Relays,2016-03-17
Shot Put,f,2,"Card, Kelsey",SR-4,Wisconsin,18.56m,False,Wisconsin Twilight,2016-05-06
Shot Put,f,3,"Farmer, Erin",JR-3,Arkansas State,17.80m,False,Sun Belt Conference Outdoor Track & Field Championships,2016-05-13
Shot Put,f,4,"Ealey, Chase",SR-4,Oklahoma State,17.71m,False,Arkansas Spring Invitational,2016-03-25
Shot Put,f,5,"Owers, Torie",JR-3,UCLA,17.50m,False,UCLA vs. Texas A&M Dual Meet,2016-04-16
Discus,m,1,"Mattis, Sam",SR-4,Penn,67.45m,False,Philadelphia College Classic,2016-03-19
Discus,m,2,"Cooper, Mitchell",JR-3,Kansas,62.56m,False,Kansas Relays,2016-04-20
Discus,m,3,"Mihaljevic, Filip",JR-3,Virginia,62.43m,False,ACC Championships,2016-05-13
Discus,m,4,"Kotze, Jan-Louw",SR-4,South Alabama,62.11m,False,Florida Relays,2016-03-31
Discus,m,5,"Barta, Marek",SO-2,Virginia Tech,61.38m,False,Virginia Challenge,2016-04-22
Discus,f,1,"Card, Kelsey",SR-4,Wisconsin,62.22m,False,Big Ten Conference Outdoor Track & Field Championships,2016-05-13
Discus,f,2,"Carson, Hannah",SR-4,Texas Tech,61.97m,False,Texas Tech Masked Rider Open,2016-05-06
Discus,f,3,"Novy, Tera",SR-4,USC,61.10m,False,CAL STATE LA TWILIGHT OPEN,2016-04-14
Discus,f,4,"Vaughan, Shelbi",SR-4,Texas A&M,60.73m,False,Michael Johnson Classic,2016-04-23
Discus,f,5,"Knibb, Kellion",JR-3,Florida State,60.62m,False,ACC Championships,2016-05-13
Hammer,m,1,"Winkler, Rudy",JR-3,Cornell,75.10m,False,Ivy League Outdoor Track & Field Championships,2016-05-07
Hammer,m,2,"Miller, Nick",SR-4,Oklahoma State,74.81m,False,Big 12 Outdoor Track & Field Championships,2016-05-13
Hammer,m,3,"Donnelly, Sean",SR-4,Minnesota,74.35m,False,Baldy Castillo Invitational,2016-03-18
Hammer,m,4,"Orn Jonsson, Hilmar",FR-1,Virginia,71.52m,False,ACC Championships,2016-05-13
Hammer,m,5,"Eriksson, Anders",FR-1,Florida,71.14m,False,Virginia Challenge,2016-04-22
Hammer,f,1,"Price, DeAnna",SR-4,Southern Illinois,72.66m,False,SIUe vs SIUC,2016-04-29
Hammer,f,2,"Levy, Daina",SR-4,Kansas,68.35m,False,Rock Chalk Classic,2016-04-30
Hammer,f,3,"Reedy, Julia",SR-4,Oklahoma,66.81m,False,Baldy Castillo Invitational,2016-03-18
Hammer,f,4,"Ashe, Shelby",SR-4,Georgia,66.05m,False,Georgia Invitational,2016-04-30
Hammer,f,5,"Jenkins, Ashley",SR-4,Sam Houston St.,65.67m,False,SHSU Last Chance,2016-05-14
Javelin,m,1,"Kyriazis, Ioannis",SO-2,Texas A&M,81.87m,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
Javelin,m,2,"Thompson, Curtis",SO-2,Miss State,81.03m,False,Florida State Relays,2016-03-25
Javelin,m,3,"Karakolis, Evan",SR-4,Rice,79.30m,False,Kansas Relays,2016-04-20
Javelin,m,4,"Ampomah, John",SR-4,Mid. Tenn. State,77.81m,False,Penn Relays,2016-04-28
Javelin,m,5,"Renton, Tyler",SR-4,Oklahoma,76.86m,False,Baldy Castillo Invitational,2016-03-18
Javelin,f,1,"Carson, Hannah",SR-4,Texas Tech,60.42m,False,Michael Johnson Classic,2016-04-23
Javelin,f,2,"Malone, Maggie",SR-4,Texas A&M,60.36m,False,Baldy Castillo Invitational,2016-03-18
Javelin,f,3,"Allgood, Avione",JR-3,Oklahoma,58.81m,False,Big 12 Outdoor Track & Field Championships,2016-05-13
Javelin,f,4,"Sediva, Irena",JR-3,Virginia Tech,57.83m,False,Florida Relays,2016-03-31
Javelin,f,5,"Vucenovic, Marija",JR-3,Florida,57.81m,False,SEC Championships,2016-05-12
Heptathlon,f,1,"Jones, Akela",SR-4,Kansas State,6307,False,Mt. SAC Relays/CA Invitational Multi Events,2016-04-13
Heptathlon,f,2,"Bougard, Erica",SR-4,Miss State,6170,False,SEC Championships,2016-05-12
Heptathlon,f,3,"Iuel, Amalie",JR-3,USC,6011,False,Pac-12 Combined Events Championships,2016-05-07
Heptathlon,f,4,"Brooks, Taliyah",SO-2,Arkansas,5991,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
Heptathlon,f,5,"Stumbaugh, Payton",SO-2,Arkansas,5985,False,2016 Nike Clyde Littlefield Texas Relays,2016-03-30
Decathlon,m,1,"Victor, Lindon",JR-3,Texas A&M,8446,False,SEC Championships,2016-05-12
Decathlon,m,2,"Uibo, Maicel",SR-4,Georgia,8315,False,SEC Championships,2016-05-12
Decathlon,m,3,"Williams, Devon",JR-3,Georgia,8116,False,SEC Championships,2016-05-12
Decathlon,m,4,"Saluri, Karl",SO-2,Georgia,8108,False,Bulldog Decathlon-Heptathlon,2016-04-06
Decathlon,m,5,"Ziemek, Zach",SR-4,Wisconsin,8047,False,Bulldog Decathlon-Heptathlon,2016-04-06
