event,gender,place,athlete,year,team,result,converted,meet,meet_date
"10,000 Meters",f,4,"Kibet, Elvin",JR-3,Arizona,32:40.22,False,Mt. SAC Relays,2014-04-17
"10,000 Meters",f,5,"Stites, Emily",SO-2,William and Mary,32:41.55,False,Mt. SAC Relays,2014-04-17
100 Hurdles,f,1,"McReynolds, Tiffani",JR-3,Baylor,12.63,True,Big 12 Outdoor Track and Field Championships,2014-05-16
100 Hurdles,f,2,"Nelvis, Sharika",SR-4,Arkansas State,12.67,False,Sun Belt Conference Outdoor Track and Field Championships,2014-05-09
100 Hurdles,f,3,"Harrison, Kendra",JR-3,Kentucky,12.68,False,2014 Clyde Littlefield Texas Relays,2014-03-26
100 Hurdles,f,4,"Stowers, Jasmin",SR-4,LSU,12.81,False,LSU Alumni Gold,2014-04-19
100 Hurdles,f,5,"Owens, Bridgette",JR-3,Florida,12.84,False,SEC Outdoor Championship,2014-05-15
110 Hurdles,m,1,"Davis II, Wayne",SR-4,Texas A&M,13.23,False,SEC Outdoor Championship,2014-05-15
110 Hurdles,m,2,"Harris, Aleec",SR-4,USC,13.32,False,Mt. SAC Relays,2014-04-17
110 Hurdles,m,3,"Joseph, Vanier",SR-4,Illinois,13.41,False,Illinois Twilight,2014-04-12
110 Hurdles,m,4,"Swift, Greggmar",SR-4,Indiana State,13.43,False,Illinois Twilight,2014-04-12
110 Hurdles,m,5,"Williams, Isaac",SO-2,Houston,13.44,False,Mt. SAC Relays,2014-04-17
400 Hurdles,m,1,"Stigler, Michael",JR-3,Kansas,49.35,False,Kansas Relays,2014-04-16
400 Hurdles,m,2,"Hayes, Keyunta",JR-3,UTSA,49.59,False,Florida Relays,2014-04-03
400 Hurdles,m,3,"Ukaoma, Miles",SR-4,Nebraska,49.70,False,Big Ten Outdoor Track & Field Championships,2014-05-16
400 Hurdles,m,4,"Brown, Trevor",SR-4,Colorado St.,49.85,True,Cowpoke Open,2014-05-03
400 Hurdles,m,5,"Coleman, Gregory",JR-3,Texas A&M,49.88,False,SEC Outdoor Championship,2014-05-15
400 Hurdles,f,1,"Harrison, Kendra",JR-3,Kentucky,54.76,False,SEC Outdoor Championship,2014-05-15
400 Hurdles,f,2,"Bellille, Janeil",SR-4,Texas A&M,55.67,False,SEC Outdoor Championship,2014-05-15
400 Hurdles,f,3,"Seymour, Kiah",SO-2,Penn State,55.88,False,Kehoe Twilight Meet,2014-05-02
400 Hurdles,f,4,"Little, Shamier",FR-1,Texas A&M,56.01,False,SEC Outdoor Championship,2014-05-15
400 Hurdles,f,5,"Tracey, Nikita",SR-4,LSU,56.23,False,SEC Outdoor Championship,2014-05-15
3000 Steeplechase,m,1,"Rotich, Anthony",JR-3,UTEP,8:30.54,False,Payton Jordan Cardinal Invitational,2014-05-04
3000 Steeplechase,m,2,"Carr, Curtis",SR-4,BYU,8:37.54,False,Mt. SAC Relays,2014-04-17
3000 Steeplechase,m,3,"Kebenei, Stanley",JR-3,Arkansas,8:40.12,False,Payton Jordan Cardinal Invitational,2014-05-04
3000 Steeplechase,m,4,"Hesselbjerg, Ole",JR-3,Eastern Kentucky,8:41.17,False,Mt. SAC Relays,2014-04-17
3000 Steeplechase,m,5,"Wolter, Mattias",SR-4,Louisville,8:42.20,False,Mt. SAC Relays,2014-04-17
3000 Steeplechase,f,1,"Kipp, Shalaya",SR-4,Colorado,9:39.12,False,Payton Jordan Cardinal Invitational,2014-05-04
3000 Steeplechase,f,2,"Sorna, Rachel",SR-4,Cornell,9:43.48,False,Larry Ellis Invitational,2014-04-16
3000 Steeplechase,f,3,"O'Connor, Leah",JR-3,Michigan State,9:44.35,False,Larry Ellis Invitational,2014-04-16
3000 Steeplechase,f,4,"Johnson, Rachel",JR-3,Baylor,9:49.31,False,Stanford Invitational,2014-04-04
3000 Steeplechase,f,5,"Heymsfield, Grace",SR-4,Arkansas,9:53.65,False,Payton Jordan Cardinal Invitational,2014-05-04
High Jump,m,1,"Ross, Nick",SR-4,Arizona,2.30m,False,2014 Double Dual Meet UA/ASU/NAU,2014-05-03
High Jump,m,2,"Robertson, Ricky",SR-4,Mississippi,2.29m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
High Jump,m,3,"Duffield, Jacorian",JR-3,Texas Tech,2.27m,False,TTU Red Raider Open,2014-05-03
High Jump,m,4,"Reynolds, Maalik",SR-4,Penn,2.25m,False,Ivy League Outdoor Track & Field Championships,2014-05-10
High Jump,m,5,"McBride, Bryan",JR-3,Arizona State,2.23m,False,2014 Double Dual Meet UA/ASU/NAU,2014-05-03
High Jump,m,5,"May, Anthony",SR-4,Arkansas,2.23m,False,2014 Drake Relays presented by Hy-Vee,2014-04-23
High Jump,m,5,"Kemper, Deante",JR-3,Northern Arizona,2.23m,False,Mt. SAC Relays,2014-04-17
High Jump,f,1,"Kallenou, Leontia",SO-2,Georgia,1.92m,False,SEC Outdoor Championship,2014-05-15
High Jump,f,2,"Butts, Tynita",SR-4,East Carolina,1.91m,False,Conference USA Outdoor Track & Field Championships,2014-05-15
High Jump,f,3,"Barwise, Allison",SR-4,Boston U.,1.89m,False,Patriot League Outdoor Track & Field Championships,2014-05-02
High Jump,f,4,"Smith, Amina",SR-4,Maryland,1.87m,False,ACC Outdoor Track & Field Championships,2014-04-17
High Jump,f,5,"Treasure, Alyx",JR-3,Kansas State,1.85m,False,2014 Jim Click Shootout,2014-04-12
High Jump,f,5,"Briscoe, Shanay",SR-4,Texas,1.85m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Pole Vault,m,1,"Kendricks, Sam",JR-3,Mississippi,5.70m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Pole Vault,m,1,"Ross, Colton",SR-4,Stephen F. Austin,5.70m,False,Longhorn Invitational,2014-05-03
Pole Vault,m,3,"Blankenship, Jake",SO-2,Tennessee,5.64m,False,SEC Outdoor Championship,2014-05-15
Pole Vault,m,4,"Woepse, Michael",SR-4,UCLA,5.62m,False,UCLA vs USC,2014-05-04
Pole Vault,m,5,"Barber, Shawn",SO-2,Akron,5.60m,False,Longhorn Invitational,2014-05-03
Pole Vault,m,5,"Thoirs, Jax",SO-2,Washington,5.60m,False,Ken Shannon Invitational,2014-05-09
Pole Vault,f,1,"Petrillose, Kaitlin",JR-3,Texas,4.50m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Pole Vault,f,1,"Morris, Sandi",JR-3,Arkansas,4.50m,False,SEC Outdoor Championship,2014-05-15
Pole Vault,f,3,"Clark, Megan",SO-2,Duke,4.45m,False,UNC Tar Heels Carolina Relays,2014-03-21
Pole Vault,f,4,"Roloff, Annika",SO-2,Akron,4.41m,False,Akron Campbell Wright Open,2014-05-09
Pole Vault,f,4,"Newman, Alysha",SO-2,Miami,4.41m,False,Georgia Tech Invitational,2014-05-16
Long Jump,m,1,"Ward, Laderrick",JR-3,SIU-Edwardsville,8.00m,False,2014 SIUE Gateway Invite,2014-04-19
Long Jump,m,2,"Pienaar, Roelf",FR-1,Arkansas State,7.97m,False,Sun Belt Conference Outdoor Track and Field Championships,2014-05-09
Long Jump,m,3,"Spencer, Kendall",SR-4,New Mexico,7.95m,False,Tailwind Open,2014-05-02
Long Jump,m,4,"Higgs, Raymond",SR-4,Arkansas,7.94m,False,SEC Outdoor Championship,2014-05-15
Long Jump,m,5,"Gotch, Jarvis",JR-3,Louisiana Tech,7.93m,False,UTEP Invitational,2014-04-12
Long Jump,m,5,"Dendy, Marquis",JR-3,Florida,7.93m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Long Jump,f,1,"Emanuel, Keri",SR-4,LSU,6.56m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Long Jump,f,2,"Porter, Chanice",SO-2,Georgia,6.53m,False,Alabama Relays,2014-03-20
Long Jump,f,3,"Conley, Sydney",SO-2,Kansas,6.50m,False,Kansas Relays,2014-04-16
Long Jump,f,4,"Farquharson, Rochelle",SR-4,Miss State,6.48m,False,LSU Alumni Gold,2014-04-19
Long Jump,f,5,"Perry, Alexis",SO-2,North Carolina St.,6.45m,False,Raleigh Relays (College/University),2014-03-28
Triple Jump,m,1,"Dendy, Marquis",JR-3,Florida,16.52m,False,SEC Outdoor Championship,2014-05-15
Triple Jump,m,2,"Robertson, Ricky",SR-4,Mississippi,16.45m,False,SEC Outdoor Championship,2014-05-15
Triple Jump,m,3,"Scott, Donald",JR-3,Eastern Michigan,16.34m,False,2014 Billy Hayes Invitational,2014-05-03
Triple Jump,m,4,"May, Anthony",SR-4,Arkansas,16.17m,False,2014 Drake Relays presented by Hy-Vee,2014-04-23
Triple Jump,m,5,"Oneal, Matthew",SO-2,South Florida,16.15m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Triple Jump,m,5,"Gardner, Jonathan",SR-4,Georgia Tech,16.15m,False,Georgia Tech Invitational,2014-05-16
Triple Jump,f,1,"Brewer, Ciarra",JR-3,Florida,13.91m,False,SEC Outdoor Championship,2014-05-15
Triple Jump,f,2,"Thomas, Shanieka",SR-4,San Diego St.,13.73m,False,Mt. SAC Relays,2014-04-17
Triple Jump,f,3,"Moen-Davis, LaQue",SO-2,Texas A&M,13.58m,False,SEC Outdoor Championship,2014-05-15
Triple Jump,f,4,"Richardson, Jasia",SR-4,Marshall,13.56m,False,WKU Hilltopper Relays,2014-04-11
Triple Jump,f,5,"Ewere, Ellie",JR-3,Nebraska,13.44m,False,2014 Drake Relays presented by Hy-Vee,2014-04-23
Shot Put,m,1,"Crouser, Ryan",JR-3,Texas,21.39m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Shot Put,m,2,"Hill, Darrell",JR-3,Penn State,20.57m,False,Big Ten Outdoor Track & Field Championships,2014-05-16
Shot Put,m,3,"Zunic, Stipe",JR-3,Florida,20.52m,False,SEC Outdoor Championship,2014-05-15
Shot Put,m,4,"Saenz, Stephen",SR-4,Auburn,20.35m,False,UCSD Triton Invitational,2014-04-25
Shot Put,m,5,"Jensen, Curtis",SR-4,Illinois State,20.33m,False,ISU Invite,2014-05-03
Shot Put,f,1,"Peoples, Kearsten",JR-3,Missouri,17.90m,False,UCSD Triton Invitational,2014-04-25
Shot Put,f,2,"Rushin, Jill",JR-3,Missouri,17.62m,False,Tom Botts Invitational,2014-05-03
Shot Put,f,3,"Taylor, Tremanisha",JR-3,North Carolina St.,17.60m,False,Penn Relays,2014-04-24
Shot Put,f,4,"Hillman, Christina",SO-2,Iowa State,17.59m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Shot Put,f,5,"Ramsey, Jessica",SR-4,Western Kentucky,17.49m,False,WKU Hilltopper Relays,2014-04-11
Discus,m,1,"Evans, Andrew",SR-4,Kentucky,66.37m,False,University of Tennessee Challenge,2014-05-03
Discus,m,2,"Wruck, Julian",SR-4,UCLA,65.01m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Discus,m,3,"Bailey, Tavis",JR-3,Tennessee,64.51m,False,University of Tennessee Challenge,2014-05-03
Discus,m,4,"Brown, Rodney",JR-3,LSU,64.26m,False,Penn Relays,2014-04-24
Discus,m,5,"Finley, Mason",SR-4,Wyoming,64.17m,False,Cowpoke Open,2014-05-03
Discus,f,1,"Vaughan, Shelbi",SO-2,Texas A&M,63.60m,False,SEC Outdoor Championship,2014-05-15
Discus,f,2,"Maroszek, Jessica",SR-4,Kansas,60.18m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Discus,f,3,"Thomas, Danniel",SO-2,Kent State,59.38m,False,Akron Campbell Wright Open,2014-05-09
Discus,f,4,"Sharbono, Jessica",SR-4,Colorado St.,58.86m,False,Mountain West  Outdoor Track & Field Championships,2014-05-14
Discus,f,5,"Peoples, Kearsten",JR-3,Missouri,57.31m,False,2014 ESU Mid-Week Open,2014-04-23
Hammer,m,1,"Miller, Nick",JR-3,Oklahoma State,74.38m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Hammer,m,2,"Conaster, Remy",SR-4,USC,72.76m,False,USC TroJan Invitational,2014-03-22
Hammer,m,3,"Tayala, Matthias",JR-3,Kent State,72.11m,False,Akron Campbell Wright Open,2014-05-09
Hammer,m,4,"Hakansson, Elias",SO-2,Alabama,71.38m,False,Alabama Relays,2014-03-20
Hammer,m,5,"Lihrman, Michael",JR-3,Wisconsin,71.10m,False,Wisconsin Open,2014-05-10
Hammer,f,1,"Ratcliffe, Julia",SO-2,Princeton,70.28m,False,Larry Ellis Invitational,2014-04-16
Hammer,f,2,"Pleger, Brooke",JR-3,Bowling Green,67.97m,False,Toledo Invitational,2014-05-09
Hammer,f,3,"Weir, Jillian",JR-3,Oregon,67.43m,False,Pac-12 Outdoor Track and Field Championships,2014-05-17
Hammer,f,4,"Hinton, Denise",SR-4,LSU,66.46m,False,LSU Invitational,2014-05-03
Hammer,f,5,"Funk, Brittany",SR-4,Akron,66.33m,False,Bobcat Invitational,2014-03-27
Javelin,m,1,"Quinn, Kyle",SO-2,Tennessee,78.28m,False,Tennessee Relays,2014-04-10
Javelin,m,2,"Dykstra, Raymond",JR-3,Kentucky,76.45m,False,SEC Outdoor Championship,2014-05-15
Javelin,m,3,"Robbins, Rob",JR-3,Cornell,75.88m,False,Bison Outdoor Classic,2014-04-12
Javelin,m,4,"Crouser, Sam",JR-3,Oregon,75.41m,False,36th SDSU Aztec Invitational - Invite Section,2014-03-27
Javelin,m,5,"Stanley, Bill",SO-2,Ohio State,74.38m,False,Vanderbilt Black & Gold Invitational,2014-03-28
Javelin,f,1,"Herrs, Elizabeth",SO-2,Oklahoma,57.73m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Javelin,f,2,"Allgood, Avione",SO-2,Oklahoma,57.63m,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Javelin,f,3,"Miller, Fawn",JR-3,Florida,57.10m,False,SEC Outdoor Championship,2014-05-15
Javelin,f,4,"Vivod, Eva",FR-1,Virginia Tech,56.80m,False,Florida Relays,2014-04-03
Javelin,f,5,"Vucenovic, Marija",SO-2,Florida,56.73m,False,2014 Clyde Littlefield Texas Relays,2014-03-26
Heptathlon,f,1,"Williams, Kendell",FR-1,Georgia,6018,False,Georgia Bulldog Decathlon/Heptathlon,2014-04-10
Heptathlon,f,2,"Spenner, Sami",SR-4,Nebraska-Omaha,6003,False,Mt. SAC Relays/CA Invitational Multi Events,2014-04-16
Heptathlon,f,3,"Vollmer, Lindsay",JR-3,Kansas,5786,False,Big 12 Outdoor Track and Field Championships,2014-05-16
Heptathlon,f,4,"Oudenaarden, Nicole",SO-2,San Diego St.,5721,False,Mt. SAC Relays/CA Invitational Multi Events,2014-04-16
Heptathlon,f,5,"Sadeiko, Grete",FR-1,Florida State,5706,False,ACC Outdoor Track & Field Championships,2014-04-17
Decathlon,m,1,"Scantling, Garrett",JR-3,Georgia,8169,False,Georgia Bulldog Decathlon/Heptathlon,2014-04-10
Decathlon,m,2,"Uibo, Maicel",SO-2,Georgia,8123,False,Georgia Bulldog Decathlon/Heptathlon,2014-04-10
Decathlon,m,3,"Keys, Dakotah",JR-3,Oregon,8027,False,Oregon Relays,2014-04-17
Decathlon,m,4,"Ziemek, Zach",JR-3,Wisconsin,7860,False,Georgia Bulldog Decathlon/Heptathlon,2014-04-10
Decathlon,m,5,"Dick, Devin",SR-4,Kansas State,7792,False,Big 12 Outdoor Track and Field Championships,2014-05-16
